outcome_id,event_id,league_slug,home_team_id,away_team_id,home_team_name,away_team_name,match_date,home_score,away_score,status,actual_outcome,home_xg,away_xg,fetched_at,recorded_at
40426,kl_kl2_2023_en_124,kor.2,,,Jeonnam&#8197;Dragons,Cheonan&#8197;City,2023-10-19,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40427,kl_kl2_2023_en_125,kor.2,,,Jeonnam&#8197;Dragons,Chungbuk&#8197;Cheongju,2023-10-23,3,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40428,kl_kl2_2023_en_126,kor.2,,,Jeonnam&#8197;Dragons,Chungnam&#8197;Asan,2023-10-27,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40429,kl_kl2_2023_en_127,kor.2,,,Jeonnam&#8197;Dragons,Gimcheon&#8197;Sangmu,2023-10-31,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40430,kl_kl2_2023_en_128,kor.2,,,Jeonnam&#8197;Dragons,Gimpo&#8197;FC,2023-11-04,0,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40431,kl_kl2_2023_en_129,kor.2,,,Jeonnam&#8197;Dragons,Gyeongnam&#8197;FC,2023-11-08,0,5,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40432,kl_kl2_2023_en_130,kor.2,,,Jeonnam&#8197;Dragons,Seongnam&#8197;FC,2023-11-12,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40433,kl_kl2_2023_en_131,kor.2,,,Jeonnam&#8197;Dragons,Seoul&#8197;E-Land,2023-11-16,3,3,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40434,kl_kl2_2023_en_132,kor.2,,,Seongnam&#8197;FC,Ansan&#8197;Greeners,2023-11-20,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40435,kl_kl2_2023_en_133,kor.2,,,Seongnam&#8197;FC,FC&#8197;Anyang,2023-11-24,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40436,kl_kl2_2023_en_134,kor.2,,,Seongnam&#8197;FC,Bucheon&#8197;FC&#8197;1995,2023-03-06,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40437,kl_kl2_2023_en_135,kor.2,,,Seongnam&#8197;FC,Busan&#8197;IPark,2023-03-10,1,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40438,kl_kl2_2023_en_136,kor.2,,,Seongnam&#8197;FC,Cheonan&#8197;City,2023-03-14,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40439,kl_kl2_2023_en_137,kor.2,,,Seongnam&#8197;FC,Chungbuk&#8197;Cheongju,2023-03-18,3,2,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40440,kl_kl2_2023_en_138,kor.2,,,Seongnam&#8197;FC,Chungnam&#8197;Asan,2023-03-22,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40441,kl_kl2_2023_en_139,kor.2,,,Seongnam&#8197;FC,Gimcheon&#8197;Sangmu,2023-03-26,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40442,kl_kl2_2023_en_140,kor.2,,,Seongnam&#8197;FC,Gimpo&#8197;FC,2023-03-30,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40443,kl_kl2_2023_en_141,kor.2,,,Seongnam&#8197;FC,Gyeongnam&#8197;FC,2023-04-03,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40444,kl_kl2_2023_en_142,kor.2,,,Seongnam&#8197;FC,Jeonnam&#8197;Dragons,2023-04-07,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40445,kl_kl2_2023_en_143,kor.2,,,Seongnam&#8197;FC,Seoul&#8197;E-Land,2023-04-11,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40446,kl_kl2_2023_en_144,kor.2,,,Seoul&#8197;E-Land,Ansan&#8197;Greeners,2023-04-15,4,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40447,kl_kl2_2023_en_145,kor.2,,,Seoul&#8197;E-Land,FC&#8197;Anyang,2023-04-19,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40448,kl_kl2_2023_en_146,kor.2,,,Seoul&#8197;E-Land,Bucheon&#8197;FC&#8197;1995,2023-04-23,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40449,kl_kl2_2023_en_147,kor.2,,,Seoul&#8197;E-Land,Busan&#8197;IPark,2023-04-27,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40450,kl_kl2_2023_en_148,kor.2,,,Seoul&#8197;E-Land,Cheonan&#8197;City,2023-05-01,3,2,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40451,kl_kl2_2023_en_149,kor.2,,,Seoul&#8197;E-Land,Chungbuk&#8197;Cheongju,2023-05-05,2,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40452,kl_kl2_2023_en_150,kor.2,,,Seoul&#8197;E-Land,Chungnam&#8197;Asan,2023-05-09,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40453,kl_kl2_2023_en_151,kor.2,,,Seoul&#8197;E-Land,Gimcheon&#8197;Sangmu,2023-05-13,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40454,kl_kl2_2023_en_152,kor.2,,,Seoul&#8197;E-Land,Gimpo&#8197;FC,2023-05-17,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40455,kl_kl2_2023_en_153,kor.2,,,Seoul&#8197;E-Land,Gyeongnam&#8197;FC,2023-05-21,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40456,kl_kl2_2023_en_154,kor.2,,,Seoul&#8197;E-Land,Jeonnam&#8197;Dragons,2023-05-25,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40457,kl_kl2_2023_en_155,kor.2,,,Seoul&#8197;E-Land,Seongnam&#8197;FC,2023-05-29,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40458,kl_kl2_2024_en_000,kor.2,,,Ansan&#8197;Greeners,FC&#8197;Anyang,2024-03-02,3,2,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40459,kl_kl2_2024_en_001,kor.2,,,Ansan&#8197;Greeners,Bucheon&#8197;FC&#8197;1995,2024-03-06,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40460,kl_kl2_2024_en_002,kor.2,,,Ansan&#8197;Greeners,Busan&#8197;IPark,2024-03-10,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40461,kl_kl2_2024_en_003,kor.2,,,Ansan&#8197;Greeners,Cheonan&#8197;City,2024-03-14,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40462,kl_kl2_2024_en_004,kor.2,,,Ansan&#8197;Greeners,Chungbuk&#8197;Cheongju,2024-03-18,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40463,kl_kl2_2024_en_005,kor.2,,,Ansan&#8197;Greeners,Chungnam&#8197;Asan,2024-03-22,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40464,kl_kl2_2024_en_006,kor.2,,,Ansan&#8197;Greeners,Gimpo&#8197;FC,2024-03-26,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40465,kl_kl2_2024_en_007,kor.2,,,Ansan&#8197;Greeners,Gyeongnam&#8197;FC,2024-03-30,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40466,kl_kl2_2024_en_008,kor.2,,,Ansan&#8197;Greeners,Jeonnam&#8197;Dragons,2024-04-03,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40467,kl_kl2_2024_en_009,kor.2,,,Ansan&#8197;Greeners,Seongnam&#8197;FC,2024-04-07,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40468,kl_kl2_2024_en_010,kor.2,,,Ansan&#8197;Greeners,Seoul&#8197;E-Land,2024-04-11,0,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40469,kl_kl2_2024_en_011,kor.2,,,Ansan&#8197;Greeners,Suwon&#8197;Samsung&#8197;Bluewings,2024-04-15,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40470,kl_kl2_2024_en_012,kor.2,,,FC&#8197;Anyang,Ansan&#8197;Greeners,2024-04-19,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40471,kl_kl2_2024_en_013,kor.2,,,FC&#8197;Anyang,Bucheon&#8197;FC&#8197;1995,2024-04-23,3,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40472,kl_kl2_2024_en_014,kor.2,,,FC&#8197;Anyang,Busan&#8197;IPark,2024-04-27,0,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40473,kl_kl2_2024_en_015,kor.2,,,FC&#8197;Anyang,Cheonan&#8197;City,2024-05-01,3,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40474,kl_kl2_2024_en_016,kor.2,,,FC&#8197;Anyang,Chungbuk&#8197;Cheongju,2024-05-05,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40475,kl_kl2_2024_en_017,kor.2,,,FC&#8197;Anyang,Chungnam&#8197;Asan,2024-05-09,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40476,kl_kl2_2024_en_018,kor.2,,,FC&#8197;Anyang,Gimpo&#8197;FC,2024-05-13,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40477,kl_kl2_2024_en_019,kor.2,,,FC&#8197;Anyang,Gyeongnam&#8197;FC,2024-05-17,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40478,kl_kl2_2024_en_020,kor.2,,,FC&#8197;Anyang,Jeonnam&#8197;Dragons,2024-05-21,2,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40479,kl_kl2_2024_en_021,kor.2,,,FC&#8197;Anyang,Seongnam&#8197;FC,2024-05-25,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40480,kl_kl2_2024_en_022,kor.2,,,FC&#8197;Anyang,Seoul&#8197;E-Land,2024-05-29,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40481,kl_kl2_2024_en_023,kor.2,,,FC&#8197;Anyang,Suwon&#8197;Samsung&#8197;Bluewings,2024-06-02,1,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40482,kl_kl2_2024_en_024,kor.2,,,Bucheon&#8197;FC&#8197;1995,Ansan&#8197;Greeners,2024-06-06,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40483,kl_kl2_2024_en_025,kor.2,,,Bucheon&#8197;FC&#8197;1995,FC&#8197;Anyang,2024-06-10,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40484,kl_kl2_2024_en_026,kor.2,,,Bucheon&#8197;FC&#8197;1995,Busan&#8197;IPark,2024-06-14,1,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40485,kl_kl2_2024_en_027,kor.2,,,Bucheon&#8197;FC&#8197;1995,Cheonan&#8197;City,2024-06-18,1,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40486,kl_kl2_2024_en_028,kor.2,,,Bucheon&#8197;FC&#8197;1995,Chungbuk&#8197;Cheongju,2024-06-22,0,4,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40487,kl_kl2_2024_en_029,kor.2,,,Bucheon&#8197;FC&#8197;1995,Chungnam&#8197;Asan,2024-06-26,3,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40488,kl_kl2_2024_en_030,kor.2,,,Bucheon&#8197;FC&#8197;1995,Gimpo&#8197;FC,2024-06-30,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40489,kl_kl2_2024_en_031,kor.2,,,Bucheon&#8197;FC&#8197;1995,Gyeongnam&#8197;FC,2024-07-04,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40490,kl_kl2_2024_en_032,kor.2,,,Bucheon&#8197;FC&#8197;1995,Jeonnam&#8197;Dragons,2024-07-08,3,4,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40491,kl_kl2_2024_en_033,kor.2,,,Bucheon&#8197;FC&#8197;1995,Seongnam&#8197;FC,2024-07-12,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40492,kl_kl2_2024_en_034,kor.2,,,Bucheon&#8197;FC&#8197;1995,Seoul&#8197;E-Land,2024-07-16,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40493,kl_kl2_2024_en_035,kor.2,,,Bucheon&#8197;FC&#8197;1995,Suwon&#8197;Samsung&#8197;Bluewings,2024-07-20,0,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40494,kl_kl2_2024_en_036,kor.2,,,Busan&#8197;IPark,Ansan&#8197;Greeners,2024-07-24,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40495,kl_kl2_2024_en_037,kor.2,,,Busan&#8197;IPark,FC&#8197;Anyang,2024-07-28,3,4,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40496,kl_kl2_2024_en_038,kor.2,,,Busan&#8197;IPark,Bucheon&#8197;FC&#8197;1995,2024-08-01,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40497,kl_kl2_2024_en_039,kor.2,,,Busan&#8197;IPark,Cheonan&#8197;City,2024-08-05,2,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40498,kl_kl2_2024_en_040,kor.2,,,Busan&#8197;IPark,Chungbuk&#8197;Cheongju,2024-08-09,0,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40499,kl_kl2_2024_en_041,kor.2,,,Busan&#8197;IPark,Chungnam&#8197;Asan,2024-08-13,2,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40500,kl_kl2_2024_en_042,kor.2,,,Busan&#8197;IPark,Gimpo&#8197;FC,2024-08-17,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40501,kl_kl2_2024_en_043,kor.2,,,Busan&#8197;IPark,Gyeongnam&#8197;FC,2024-08-21,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40502,kl_kl2_2024_en_044,kor.2,,,Busan&#8197;IPark,Jeonnam&#8197;Dragons,2024-08-25,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40503,kl_kl2_2024_en_045,kor.2,,,Busan&#8197;IPark,Seongnam&#8197;FC,2024-08-29,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40504,kl_kl2_2024_en_046,kor.2,,,Busan&#8197;IPark,Seoul&#8197;E-Land,2024-09-02,0,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40505,kl_kl2_2024_en_047,kor.2,,,Busan&#8197;IPark,Suwon&#8197;Samsung&#8197;Bluewings,2024-09-06,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40506,kl_kl2_2024_en_048,kor.2,,,Cheonan&#8197;City,Ansan&#8197;Greeners,2024-09-10,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40507,kl_kl2_2024_en_049,kor.2,,,Cheonan&#8197;City,FC&#8197;Anyang,2024-09-14,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40508,kl_kl2_2024_en_050,kor.2,,,Cheonan&#8197;City,Bucheon&#8197;FC&#8197;1995,2024-09-18,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40509,kl_kl2_2024_en_051,kor.2,,,Cheonan&#8197;City,Busan&#8197;IPark,2024-09-22,2,4,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40510,kl_kl2_2024_en_052,kor.2,,,Cheonan&#8197;City,Chungbuk&#8197;Cheongju,2024-09-26,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40511,kl_kl2_2024_en_053,kor.2,,,Cheonan&#8197;City,Chungnam&#8197;Asan,2024-09-30,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40512,kl_kl2_2024_en_054,kor.2,,,Cheonan&#8197;City,Gimpo&#8197;FC,2024-10-04,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40513,kl_kl2_2024_en_055,kor.2,,,Cheonan&#8197;City,Gyeongnam&#8197;FC,2024-10-08,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40514,kl_kl2_2024_en_056,kor.2,,,Cheonan&#8197;City,Jeonnam&#8197;Dragons,2024-10-12,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40515,kl_kl2_2024_en_057,kor.2,,,Cheonan&#8197;City,Seongnam&#8197;FC,2024-10-16,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40516,kl_kl2_2024_en_058,kor.2,,,Cheonan&#8197;City,Seoul&#8197;E-Land,2024-10-20,0,4,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40517,kl_kl2_2024_en_059,kor.2,,,Cheonan&#8197;City,Suwon&#8197;Samsung&#8197;Bluewings,2024-10-24,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40518,kl_kl2_2024_en_060,kor.2,,,Chungbuk&#8197;Cheongju,Ansan&#8197;Greeners,2024-10-28,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40519,kl_kl2_2024_en_061,kor.2,,,Chungbuk&#8197;Cheongju,FC&#8197;Anyang,2024-11-01,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40520,kl_kl2_2024_en_062,kor.2,,,Chungbuk&#8197;Cheongju,Bucheon&#8197;FC&#8197;1995,2024-11-05,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40521,kl_kl2_2024_en_063,kor.2,,,Chungbuk&#8197;Cheongju,Busan&#8197;IPark,2024-11-09,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40522,kl_kl2_2024_en_064,kor.2,,,Chungbuk&#8197;Cheongju,Cheonan&#8197;City,2024-11-13,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40523,kl_kl2_2024_en_065,kor.2,,,Chungbuk&#8197;Cheongju,Chungnam&#8197;Asan,2024-11-17,0,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40524,kl_kl2_2024_en_066,kor.2,,,Chungbuk&#8197;Cheongju,Gimpo&#8197;FC,2024-11-21,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40525,kl_kl2_2024_en_067,kor.2,,,Chungbuk&#8197;Cheongju,Gyeongnam&#8197;FC,2024-11-25,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40526,kl_kl2_2024_en_068,kor.2,,,Chungbuk&#8197;Cheongju,Jeonnam&#8197;Dragons,2024-11-29,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40527,kl_kl2_2024_en_069,kor.2,,,Chungbuk&#8197;Cheongju,Seongnam&#8197;FC,2024-03-04,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40528,kl_kl2_2024_en_070,kor.2,,,Chungbuk&#8197;Cheongju,Seoul&#8197;E-Land,2024-03-08,2,3,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40529,kl_kl2_2024_en_071,kor.2,,,Chungbuk&#8197;Cheongju,Suwon&#8197;Samsung&#8197;Bluewings,2024-03-12,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40530,kl_kl2_2024_en_072,kor.2,,,Chungnam&#8197;Asan,Ansan&#8197;Greeners,2024-03-16,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40531,kl_kl2_2024_en_073,kor.2,,,Chungnam&#8197;Asan,FC&#8197;Anyang,2024-03-20,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40532,kl_kl2_2024_en_074,kor.2,,,Chungnam&#8197;Asan,Bucheon&#8197;FC&#8197;1995,2024-03-24,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40533,kl_kl2_2024_en_075,kor.2,,,Chungnam&#8197;Asan,Busan&#8197;IPark,2024-03-28,0,0,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40534,kl_kl2_2024_en_076,kor.2,,,Chungnam&#8197;Asan,Cheonan&#8197;City,2024-04-01,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40535,kl_kl2_2024_en_077,kor.2,,,Chungnam&#8197;Asan,Chungbuk&#8197;Cheongju,2024-04-05,4,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40536,kl_kl2_2024_en_078,kor.2,,,Chungnam&#8197;Asan,Gimpo&#8197;FC,2024-04-09,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40537,kl_kl2_2024_en_079,kor.2,,,Chungnam&#8197;Asan,Gyeongnam&#8197;FC,2024-04-13,4,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40538,kl_kl2_2024_en_080,kor.2,,,Chungnam&#8197;Asan,Jeonnam&#8197;Dragons,2024-04-17,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40539,kl_kl2_2024_en_081,kor.2,,,Chungnam&#8197;Asan,Seongnam&#8197;FC,2024-04-21,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40540,kl_kl2_2024_en_082,kor.2,,,Chungnam&#8197;Asan,Seoul&#8197;E-Land,2024-04-25,2,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40541,kl_kl2_2024_en_083,kor.2,,,Chungnam&#8197;Asan,Suwon&#8197;Samsung&#8197;Bluewings,2024-04-29,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40542,kl_kl2_2024_en_084,kor.2,,,Gimpo&#8197;FC,Ansan&#8197;Greeners,2024-05-03,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40543,kl_kl2_2024_en_085,kor.2,,,Gimpo&#8197;FC,FC&#8197;Anyang,2024-05-07,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40544,kl_kl2_2024_en_086,kor.2,,,Gimpo&#8197;FC,Bucheon&#8197;FC&#8197;1995,2024-05-11,0,1,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40545,kl_kl2_2024_en_087,kor.2,,,Gimpo&#8197;FC,Busan&#8197;IPark,2024-05-15,1,0,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40546,kl_kl2_2024_en_088,kor.2,,,Gimpo&#8197;FC,Cheonan&#8197;City,2024-05-19,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40547,kl_kl2_2024_en_089,kor.2,,,Gimpo&#8197;FC,Chungbuk&#8197;Cheongju,2024-05-23,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40548,kl_kl2_2024_en_090,kor.2,,,Gimpo&#8197;FC,Chungnam&#8197;Asan,2024-05-27,3,3,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40549,kl_kl2_2024_en_091,kor.2,,,Gimpo&#8197;FC,Gyeongnam&#8197;FC,2024-05-31,2,2,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40550,kl_kl2_2024_en_092,kor.2,,,Gimpo&#8197;FC,Jeonnam&#8197;Dragons,2024-06-04,1,2,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40551,kl_kl2_2024_en_093,kor.2,,,Gimpo&#8197;FC,Seongnam&#8197;FC,2024-06-08,2,1,STATUS_FINAL,H,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40552,kl_kl2_2024_en_094,kor.2,,,Gimpo&#8197;FC,Seoul&#8197;E-Land,2024-06-12,2,5,STATUS_FINAL,A,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
40553,kl_kl2_2024_en_095,kor.2,,,Gimpo&#8197;FC,Suwon&#8197;Samsung&#8197;Bluewings,2024-06-16,1,1,STATUS_FINAL,D,,,2026-07-25T04:13:22Z,2026-07-25T04:13:22Z
