player_id,short_name,long_name,overall,potential,age,club_name,nationality_name,league_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,skill_moves,weak_foot,player_positions,player_face_url,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_speed,is_gk
76501,Pablo López,Pablo López Gómez,63,83,19,CD Mirandés,Spain,La Liga 2,1300000,,56,63,66,65,30,44,3,3,"RW, LW, RM",https://cdn.sofifa.net/players/076/501/26_120.png,,,,,,,
76503,Zhu Pengyu,Zhu Pengyu朱鹏宇,57,70,20,Dalian Yingbo,China PR,Super League,400000,,71,56,35,56,24,63,2,3,ST,https://cdn.sofifa.net/players/076/503/26_120.png,,,,,,,
76505,O. Onyebuchi,Onyebuchi Obasi,59,77,20,Vålerenga Fotball,Nigeria,Eliteserien,600000,,78,50,49,62,22,37,2,3,"LW, RW, LM",https://cdn.sofifa.net/players/076/505/26_120.png,,,,,,,
76506,Yu Zhuowei,Yu Zhuowei于卓威,47,64,18,Dalian Yingbo,China PR,Super League,120000,,57,46,37,46,16,46,2,3,ST,https://cdn.sofifa.net/players/076/506/26_120.png,,,,,,,
76507,M. Sherif,Martin Sherif,59,75,19,Rotherham United,Netherlands,League One,575000,,64,58,46,55,25,65,2,2,ST,https://cdn.sofifa.net/players/076/507/26_120.png,,,,,,,
76509,D. Karim,Dermane Karim,69,80,21,FC Lorient,Togo,Ligue 1,3000000,,70,56,61,72,62,69,2,4,"CDM, CM",https://cdn.sofifa.net/players/076/509/26_120.png,,,,,,,
76513,J. Bonilla,Julián Andrés Bonilla Tovar,62,63,28,Oțelul Galați,Colombia,Liga I,375000,,53,36,41,44,61,69,2,3,"CB, LB",https://cdn.sofifa.net/players/076/513/26_120.png,,,,,,,
76519,L. Arrhov,Paul Love Arrhov,62,77,17,IF Brommapojkarna,Sweden,Allsvenskan,900000,,73,58,55,64,37,53,3,3,"CAM, LM, CDM, CM",https://cdn.sofifa.net/players/076/519/26_120.png,,,,,,,
76521,O. Cotton,Oskar Cotton,58,72,19,IF Brommapojkarna,Sweden,Allsvenskan,450000,,58,21,39,52,58,58,2,3,"CB, LB",https://cdn.sofifa.net/players/076/521/26_120.png,,,,,,,
76524,J. Lucumí,Jan Franc Lucumi González,66,76,21,América de Cali,Colombia,Categoría Primera A,1900000,,81,60,61,68,31,61,3,2,"RW, RM, LM",https://cdn.sofifa.net/players/076/524/26_120.png,,,,,,,
76525,J. García,José Daniel García Aragón,62,73,22,Atlético Bucaramanga,Colombia,Categoría Primera A,825000,,64,25,37,34,63,72,2,3,CB,https://cdn.sofifa.net/players/076/525/26_120.png,,,,,,,
76536,N. Telle,Neo Joshua Telle,61,75,20,1. FC Köln,Germany,Bundesliga,750000,,61,26,43,52,62,61,2,3,CB,https://cdn.sofifa.net/players/076/536/26_120.png,,,,,,,
76537,João Paulo,João Paulino Moreira Fernandes,64,65,27,Oțelul Galați,Cabo Verde,Liga I,675000,,71,57,61,64,62,63,3,4,"CM, LB, LM",https://cdn.sofifa.net/players/076/537/26_120.png,,,,,,,
76540,G. De Pieri,Giacomo De Pieri,65,80,18,SS Juve Stabia,Italy,Serie B,1700000,,77,62,60,66,23,60,3,3,"RW, RM",https://cdn.sofifa.net/players/076/540/26_120.png,,,,,,,
76546,Sergio Viera,Sergio Viera Garcia,62,76,20,UD Las Palmas,Spain,La Liga 2,900000,,64,54,59,64,58,64,2,3,"CDM, CM, CAM",https://cdn.sofifa.net/players/076/546/26_120.png,,,,,,,
76553,D. Husser,Denis Husser,56,77,17,Hannover 96,Germany,2. Bundesliga,450000,,60,52,36,51,22,65,2,3,ST,https://cdn.sofifa.net/players/076/553/26_120.png,,,,,,,
76563,H. Al Sultan,Hussain Al Sultan,53,63,21,Al Khaleej,Saudi Arabia,Pro League,210000,,58,52,37,53,20,52,2,3,ST,https://cdn.sofifa.net/players/076/563/26_120.png,,,,,,,
76566,G. Munday,George Munday,51,65,18,Cambridge United,England,League Two,140000,,58,47,33,47,26,64,2,2,ST,https://cdn.sofifa.net/players/076/566/26_120.png,,,,,,,
76567,Nacho Miras,Ignacio Miras Blanco,63,66,27,KV Mechelen,Spain,Pro League,475000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/567/26_120.png,60,62,65,63,65,28,1
76568,K. Vanrafelghem,Keano Giovanni Vanrafelghem,63,73,21,KV Mechelen,Belgium,Pro League,1100000,,58,64,57,66,34,54,3,3,"ST, CAM",https://cdn.sofifa.net/players/076/568/26_120.png,,,,,,,
76570,K. Goto,Keisuke Goto後藤 啓介,57,68,20,Sint-Truidense VV,Japan,Pro League,375000,,53,58,43,51,29,65,2,3,ST,https://cdn.sofifa.net/players/076/570/26_120.png,,,,,,,
76571,D. Ajayi,Oyindamola Oluwatobi Peter Ajayi,57,78,19,Doncaster Rovers,England,League One,525000,,75,55,47,61,28,46,3,3,"RM, RW",https://cdn.sofifa.net/players/076/571/26_120.png,,,,,,,
76572,C. Stewart,Callum Stewart,58,64,23,Shrewsbury Town,England,League Two,325000,,77,56,44,56,20,50,3,3,ST,https://cdn.sofifa.net/players/076/572/26_120.png,,,,,,,
76575,E. Williams,Ethan Williams,60,79,19,Falkirk,England,Premiership,625000,,80,56,52,62,32,59,3,5,"LM, LW",https://cdn.sofifa.net/players/076/575/26_120.png,,,,,,,
76579,D. Reverson,Damienus Reverson,60,68,21,FC Zürich,Netherlands,Super League,550000,,74,58,47,63,27,58,2,3,"ST, CAM, CM",https://cdn.sofifa.net/players/076/579/26_120.png,,,,,,,
76593,Yu Jianxian,Jianxian Yu,49,56,23,Yunnan Yukun,China PR,Super League,80000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/076/593/26_120.png,46,54,49,43,51,19,1
76594,L. Faßmann,Lasse Faßmann,54,69,19,TSV 1860 München,Germany,3. Liga,240000,,56,26,36,41,53,63,2,4,CB,https://cdn.sofifa.net/players/076/594/26_120.png,,,,,,,
76595,Qiu Shengjun,Shengjun Qiu,47,54,22,Yunnan Yukun,China PR,Super League,80000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/076/595/26_120.png,48,46,47,45,45,29,1
76596,S. Althaus,Samuel Moïse Althaus,55,73,19,TSV 1860 München,Germany,3. Liga,325000,,59,51,51,56,51,61,2,3,"CM, CDM, ST",https://cdn.sofifa.net/players/076/596/26_120.png,,,,,,,
76597,Zhang Chenliang,Chenliang Zhang,56,57,27,Yunnan Yukun,China PR,Super League,150000,,62,22,41,37,54,65,2,3,RB,https://cdn.sofifa.net/players/076/597/26_120.png,,,,,,,
76599,Li Biao,Biao Li,49,49,27,Yunnan Yukun,China PR,Super League,50000,,57,44,47,48,23,48,2,3,"RM, RW",https://cdn.sofifa.net/players/076/599/26_120.png,,,,,,,
76602,A. Memić,Amar Memić,72,74,24,Viktoria Plzeň,Bosnia and Herzegovina,První liga,3000000,,81,69,68,73,48,61,3,3,"RM, LM, RW",https://cdn.sofifa.net/players/076/602/26_120.png,,,,,,,
76603,M. Doski,Merchas Doski,68,71,25,Viktoria Plzeň,Iraq,První liga,1500000,,75,54,65,71,62,62,2,3,"LB, LM",https://cdn.sofifa.net/players/076/603/26_120.png,,,,,,,
76604,I. Petryak,Ivan PetryakПетряк Іван Євгенійович,65,65,31,Shakhtar Donetsk,Ukraine,Premier League,600000,,70,67,63,67,29,54,3,4,"LW, LM, RM",https://cdn.sofifa.net/players/076/604/26_120.png,,,,,,,
76613,X. Loke,Tze-xuan Loke,55,69,20,Wellington Phoenix,New Zealand,A-League Men,300000,,76,41,47,55,47,56,2,4,"RB, LB, RM",https://cdn.sofifa.net/players/076/613/26_120.png,,,,,,,
76616,M. Detourbet,Mathys Detourbet,59,80,18,ESTAC Troyes,France,Ligue 2,725000,,62,58,53,66,20,40,3,3,"ST, LM",https://cdn.sofifa.net/players/076/616/26_120.png,,,,,,,
76618,Kaio Eduardo,Kaio Eduardo do Nascimento Pereira dos Santos,58,70,20,FC Basel 1893,Brazil,Super League,500000,,68,59,46,60,19,51,2,3,ST,https://cdn.sofifa.net/players/076/618/26_120.png,,,,,,,
76621,C. Soare,Casian Ștefan Soare,54,67,18,Dinamo Bucureşti,Romania,Liga I,250000,,73,45,50,59,46,52,2,2,"CM, CAM",https://cdn.sofifa.net/players/076/621/26_120.png,,,,,,,
76624,Vitor Reis,Vitor de Oliveira Nunes dos Reis,70,84,19,Girona FC,Brazil,La Liga,3500000,,65,34,55,65,71,68,2,3,CB,https://cdn.sofifa.net/players/076/624/26_120.png,,,,,,,
76625,R. Vásquez,Rodrigo Ignacio Vásquez Navarrete,61,74,20,Unión Española,Chile,Primera Division,800000,,78,58,55,60,25,61,3,4,"LW, RW, ST, LM",https://cdn.sofifa.net/players/076/625/26_120.png,,,,,,,
76626,V. Vidal,Valentín Antonio Vidal Tapia,65,78,21,Unión Española,Chile,Primera Division,1700000,,71,26,34,38,64,81,2,3,CB,https://cdn.sofifa.net/players/076/626/26_120.png,,,,,,,
76627,L. Villalba,Lucas Martín Villalba Jaume,70,76,24,Club Nacional de Football,Uruguay,Primera División,2500000,,87,65,65,68,40,62,3,3,"RW, RM",https://cdn.sofifa.net/players/076/627/26_120.png,,,,,,,
76628,S. Dey,Suman Dey,49,55,22,East Bengal FC,India,Super League,70000,,59,25,33,46,46,51,2,3,"RB, RM",https://cdn.sofifa.net/players/076/628/26_120.png,,,,,,,
76635,I. Spiridonov,Igor Spiridonov,62,62,36,Bryne FK,Lithuania,Eliteserien,45000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/635/26_120.png,59,62,60,62,60,26,1
76638,E. Saunes,Eirik Saunes,65,68,26,Bryne FK,Norway,Eliteserien,850000,,69,29,54,59,62,67,2,3,"LB, RM, LM",https://cdn.sofifa.net/players/076/638/26_120.png,,,,,,,
76639,L. Qvigstad,Lasse Qvigstad,61,69,21,Bryne FK,Norway,Eliteserien,700000,,58,27,49,57,57,67,2,3,"RB, LB, RM",https://cdn.sofifa.net/players/076/639/26_120.png,,,,,,,
76640,A. Kryger,Axel Kryger,65,68,27,Kristiansund BK,Norway,Eliteserien,825000,,63,39,57,58,62,67,2,3,"CDM, RB, CB, RM",https://cdn.sofifa.net/players/076/640/26_120.png,,,,,,,
76643,M. Thornes,Mats Thornes,60,68,22,Bryne FK,Norway,Eliteserien,550000,,62,52,56,59,48,59,2,3,"CM, LM, LB",https://cdn.sofifa.net/players/076/643/26_120.png,,,,,,,
76644,K. Håland,Kristian Håland,57,77,18,Bryne FK,Norway,Eliteserien,450000,,67,56,53,56,24,49,2,3,"RW, RM",https://cdn.sofifa.net/players/076/644/26_120.png,,,,,,,
76645,S. Bojadžić,Sanel Bojadžić,64,67,26,Bryne FK,Germany,Eliteserien,775000,,68,63,49,62,22,62,2,3,"ST, CAM",https://cdn.sofifa.net/players/076/645/26_120.png,,,,,,,
76646,Duarte Moreira,Duarte Miguel Ramos Moreira,66,72,23,Bryne FK,Portugal,Eliteserien,1400000,,72,65,52,64,19,64,2,3,ST,https://cdn.sofifa.net/players/076/646/26_120.png,,,,,,,
76647,S. Jonassen,Sjur Torgersen Jonassen,61,71,20,Bryne FK,Norway,Eliteserien,725000,,72,59,48,59,17,60,2,3,ST,https://cdn.sofifa.net/players/076/647/26_120.png,,,,,,,
76655,L. Apold-Aasen,Lorents Apold-Aasen,55,75,18,Vålerenga Fotball,Norway,Eliteserien,350000,,64,53,44,53,19,64,2,3,ST,https://cdn.sofifa.net/players/076/655/26_120.png,,,,,,,
76658,Bernardo Morgado,Bernardo Gil Coutinho Morgado,62,64,27,Degerfors IF,Portugal,Allsvenskan,425000,,60,24,39,54,60,72,2,3,CB,https://cdn.sofifa.net/players/076/658/26_120.png,,,,,,,
76660,E. Pihlström,Elias Pihlström,62,76,18,FC Lugano,Sweden,Super League,925000,,67,58,58,63,26,54,3,3,"LW, LM",https://cdn.sofifa.net/players/076/660/26_120.png,,,,,,,
76661,A. Fisic,Adi Fisic,59,69,21,Degerfors IF,Sweden,Allsvenskan,500000,,56,57,45,54,25,64,2,3,ST,https://cdn.sofifa.net/players/076/661/26_120.png,,,,,,,
76663,R. Wallinder,Robin Wallinder,63,68,26,Östers IF,Sweden,Allsvenskan,550000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/663/26_120.png,62,60,61,62,63,27,1
76664,C. Lundahl Persson,Carl Lundahl Persson,59,65,24,Östers IF,Sweden,Allsvenskan,300000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/076/664/26_120.png,58,60,58,58,56,21,1
76666,M. Adolfsson,Mattis Adolfsson,64,69,23,Östers IF,Sweden,Allsvenskan,800000,,65,27,41,53,62,69,2,3,CB,https://cdn.sofifa.net/players/076/666/26_120.png,,,,,,,
76667,L. Bergquist,Lukas Bergquist,62,67,25,Östers IF,Sweden,Allsvenskan,550000,,67,43,55,59,58,63,2,3,"LB, LM",https://cdn.sofifa.net/players/076/667/26_120.png,,,,,,,
76668,T. Varmanen,Tatu Varmanen,62,63,26,Östers IF,Sweden,Allsvenskan,425000,,70,27,48,60,58,57,2,3,"RB, RM",https://cdn.sofifa.net/players/076/668/26_120.png,,,,,,,
76670,R. Adjei,Raymond Adjei,59,68,21,Östers IF,Sweden,Allsvenskan,475000,,65,25,50,57,56,54,2,3,"RB, RM",https://cdn.sofifa.net/players/076/670/26_120.png,,,,,,,
76672,D. Ljung,Daniel Ljung,63,66,26,Östers IF,Sweden,Allsvenskan,625000,,63,56,60,60,54,60,2,3,"CM, CAM",https://cdn.sofifa.net/players/076/672/26_120.png,,,,,,,
76673,H. Bladh Pijaca,Hannes Bladh Pijaca,56,69,19,Östers IF,Sweden,Allsvenskan,350000,,64,52,53,56,46,57,2,3,CM,https://cdn.sofifa.net/players/076/673/26_120.png,,,,,,,
76676,N. Söderberg,Niklas Söderberg,60,60,28,Östers IF,Sweden,Allsvenskan,250000,,62,58,54,58,48,62,2,3,"CM, CAM",https://cdn.sofifa.net/players/076/676/26_120.png,,,,,,,
76679,L. Naranjo,Leonardo Antonio Naranjo Cordero,57,63,21,Unión Española,Chile,Primera Division,250000,,69,39,55,57,52,65,2,3,CM,https://cdn.sofifa.net/players/076/679/26_120.png,,,,,,,
76680,M. Celis,Milovan Cristóbal Celis Iturriaga,59,74,19,Unión Española,Chile,Primera Division,500000,,61,26,32,31,58,72,2,3,CB,https://cdn.sofifa.net/players/076/680/26_120.png,,,,,,,
76686,V. Polydefkis,Polydefkis VolanakisΠολυδεύκης Βολανάκης,61,69,22,Widzew Łódź,Greece,Ekstraklasa,700000,,64,32,48,56,59,72,2,3,CB,https://cdn.sofifa.net/players/076/686/26_120.png,,,,,,,
76687,Estêvão,Estêvão Willian Almeida,78,89,18,Chelsea,Brazil,Premier League,29500000,,90,74,73,82,33,57,4,2,"RM, CAM, RW",https://cdn.sofifa.net/players/076/687/26_120.png,,,,,,,
76691,A. Brizuela,Ángel Adrián Brizuela Céspedes,58,68,21,Sportivo Luqueño,Paraguay,División Profesional,425000,,63,42,49,45,58,64,2,2,CB,https://cdn.sofifa.net/players/076/691/26_120.png,,,,,,,
76699,L. Montenegro,Leonardo Montenegro Silva,59,70,20,Nacional Potosí,Bolivia,División de Fútbol Profesional,450000,,60,24,41,41,60,63,2,2,CB,https://cdn.sofifa.net/players/076/699/26_120.png,,,,,,,
76702,N. González,Nahuel González,63,73,20,CA Aldosivi,Argentina,Liga Profesional de Fútbol,900000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/702/26_120.png,62,59,60,63,66,21,1
76704,I. Guerrico,Ignacio Guerrico,71,71,26,CA Aldosivi,Argentina,Liga Profesional de Fútbol,1900000,,71,64,62,71,66,84,2,3,"LB, LM",https://cdn.sofifa.net/players/076/704/26_120.png,,,,,,,
76705,E. Torres,Elías Torres,70,75,24,Racing Club,Argentina,Liga Profesional de Fútbol,2400000,,82,68,56,67,28,77,2,3,"ST, CAM",https://cdn.sofifa.net/players/076/705/26_120.png,,,,,,,
76706,I. Nekić,Ivan Nekić,66,73,24,Holstein Kiel,Croatia,2. Bundesliga,1600000,,65,34,45,45,67,75,2,3,CB,https://cdn.sofifa.net/players/076/706/26_120.png,,,,,,,
76710,Vando Félix,Vando Baifas Félix,66,72,22,Vitória SC,Guinea-Bissau,Primeira Liga,1400000,,81,58,54,70,28,46,3,3,"LM, RM, LW",https://cdn.sofifa.net/players/076/710/26_120.png,,,,,,,
76712,J. Westley,Joseph Anthony Westley,58,72,20,Dundee FC,England,Premiership,500000,,74,57,42,59,28,58,2,4,ST,https://cdn.sofifa.net/players/076/712/26_120.png,,,,,,,
76713,L. Rodriguez,Laureano Agustín Rodríguez Funes,61,70,22,Independiente Rivadavia,Argentina,Liga Profesional de Fútbol,700000,,48,40,55,57,59,64,2,3,"CDM, CB, CM",https://cdn.sofifa.net/players/076/713/26_120.png,,,,,,,
76716,J. Barbieri,Juan Ignacio Barbieri Iribe,62,62,28,Independiente Rivadavia,Argentina,Liga Profesional de Fútbol,400000,,61,65,42,57,29,63,2,3,ST,https://cdn.sofifa.net/players/076/716/26_120.png,,,,,,,
76717,T. Bottari,Tomás Bottari,64,68,24,Independiente Rivadavia,Argentina,Liga Profesional de Fútbol,825000,,63,44,65,65,60,61,2,3,"CM, CDM",https://cdn.sofifa.net/players/076/717/26_120.png,,,,,,,
76718,M. Fernandez,Matías Alejandro Fernández,63,70,24,Independiente Rivadavia,Argentina,Liga Profesional de Fútbol,975000,,73,57,62,67,38,56,3,3,"CAM, CM",https://cdn.sofifa.net/players/076/718/26_120.png,,,,,,,
76720,K. Jappert,Kevin Jappert,59,74,21,Barracas Central,Argentina,Liga Profesional de Fútbol,525000,,69,37,38,44,59,67,2,3,"CB, RB",https://cdn.sofifa.net/players/076/720/26_120.png,,,,,,,
76721,J. Afriyie,Jerry Afriyie,49,64,18,RAAL La Louvière,Ghana,Pro League,110000,,61,50,43,53,22,50,2,3,"LW, LM",https://cdn.sofifa.net/players/076/721/26_120.png,,,,,,,
76730,J. Bourgault,Justin Bourgault,65,76,19,Stade Brestois 29,France,Ligue 1,1500000,,62,43,54,59,62,65,2,2,"LB, LM",https://cdn.sofifa.net/players/076/730/26_120.png,,,,,,,
76731,R. Cabral,Raúl Ignacio Cabral,62,74,20,Vélez Sarsfield,Argentina,Liga Profesional de Fútbol,950000,,58,63,64,63,45,50,3,3,"CAM, CM",https://cdn.sofifa.net/players/076/731/26_120.png,,,,,,,
76732,M. Fernández,Manuel Fernández,64,74,20,Tigre,Argentina,Liga Profesional de Fútbol,1300000,,86,56,54,71,28,42,3,3,"RM, RW",https://cdn.sofifa.net/players/076/732/26_120.png,,,,,,,
76733,A. Abdullahi,Abbati Abdullahi,55,65,19,Górnik Zabrze,Nigeria,Ekstraklasa,275000,,63,48,53,57,51,52,2,3,"LM, LW",https://cdn.sofifa.net/players/076/733/26_120.png,,,,,,,
76739,Pablo García,Pablo García Fernández,68,87,18,Real Betis Balompié,Spain,La Liga,3100000,,75,69,64,69,38,64,3,3,"RM, ST, LM, RW",https://cdn.sofifa.net/players/076/739/26_120.png,,,,,,,
76740,Ángel Ortiz,Ángel Ortiz Monterrey,68,81,20,Real Betis Balompié,Spain,La Liga,2800000,,72,48,64,68,63,60,2,3,"RB, RM",https://cdn.sofifa.net/players/076/740/26_120.png,,,,,,,
76741,M. Arshaf,Mohammed Arshaf A K,51,61,21,NorthEast United,India,Super League,130000,,61,35,49,55,48,47,2,3,"CM, CAM, CDM",https://cdn.sofifa.net/players/076/741/26_120.png,,,,,,,
76742,S. Gomez van Hoogen,Samuel Gomez Van Hoogen,61,75,19,Club Brugge KV,Belgium,Pro League,725000,,63,41,53,59,58,66,2,3,"CB, CDM",https://cdn.sofifa.net/players/076/742/26_120.png,,,,,,,
76743,Alex Sola,Alexandre Mussolo Sola,57,66,21,Estrela da Amadora,Angola,Primeira Liga,375000,,63,42,56,61,54,49,2,2,"CM, CDM",https://cdn.sofifa.net/players/076/743/26_120.png,,,,,,,
76744,Guilherme Madruga,Guilherme Miranda Madruga Gomes,69,73,24,Shandong Taishan,Brazil,Super League,1800000,,74,61,64,66,67,78,2,3,"CDM, CM, CAM",https://cdn.sofifa.net/players/076/744/26_120.png,,,,,,,
76746,H. Petrov,Hristiyan PetrovХристиян Ивайлов Петров,66,72,23,SC Heerenveen,Bulgaria,Eredivisie,1200000,,63,35,45,44,70,65,2,3,"CB, LB, LM",https://cdn.sofifa.net/players/076/746/26_120.png,,,,,,,
76747,E. Gürbüz,Eser Gürbüz,60,78,18,SC Heerenveen,Netherlands,Eredivisie,625000,,67,54,55,64,28,47,3,3,"RM, LM, RW",https://cdn.sofifa.net/players/076/747/26_120.png,,,,,,,
76748,Wang Hanyi,Wang Hanyi王晗懿,51,66,20,Qingdao West Coast FC,China PR,Super League,120000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/748/26_120.png,57,49,49,42,53,26,1
76749,Yang Xi,Yang Xi杨希,54,66,20,Qingdao West Coast FC,China PR,Super League,250000,,68,26,45,50,49,60,2,4,"RB, LB, RM",https://cdn.sofifa.net/players/076/749/26_120.png,,,,,,,
76751,M. Vera,Mauricio Andrés Vera,69,70,27,Boston River,Argentina,Primera División,1400000,,57,49,58,63,69,66,2,2,"CDM, CM",https://cdn.sofifa.net/players/076/751/26_120.png,,,,,,,
76752,A. Pumacajia,Andersson Pumacajia,55,67,20,FBC Melgar,Peru,Liga 1,300000,,56,32,48,51,52,53,2,2,"CDM, CM",https://cdn.sofifa.net/players/076/752/26_120.png,,,,,,,
76758,N. Glossoa,Neil Glossoa,60,72,20,Pau FC,France,Ligue 2,550000,,61,36,49,53,57,73,2,2,"CB, RB",https://cdn.sofifa.net/players/076/758/26_120.png,,,,,,,
76759,I. Cossier,Isaac Cossier,63,77,18,Le Mans FC,France,Ligue 2,1000000,,58,28,48,51,63,58,2,2,CB,https://cdn.sofifa.net/players/076/759/26_120.png,,,,,,,
76760,P. Zabi,Patrick Zabi Eloge Gueu,61,75,18,Stade de Reims,Côte d'Ivoire,Ligue 2,750000,,71,46,54,67,48,75,4,3,CM,https://cdn.sofifa.net/players/076/760/26_120.png,,,,,,,
76763,A. Matei,Alexandru Marian Matei,51,63,17,UTA Arad,Romania,Liga I,130000,,68,42,46,55,35,36,3,2,"CAM, CM",https://cdn.sofifa.net/players/076/763/26_120.png,,,,,,,
76768,Ángel Pérez,Ángel Pérez Hidalgo,62,71,22,SD Huesca,Spain,La Liga 2,850000,,66,49,55,59,58,62,2,3,"RB, RM",https://cdn.sofifa.net/players/076/768/26_120.png,,,,,,,
76771,M. Al Yahya,Muhannad Al Yahya,50,59,20,Al Fateh,Saudi Arabia,Pro League,90000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/076/771/26_120.png,54,45,49,53,54,26,1
76777,T. Philipp,Tim Philipp,58,72,19,TSG 1899 Hoffenheim II,Germany,3. Liga,425000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/076/777/26_120.png,58,57,60,56,60,24,1
76778,M. Al Shammari,Mohammed Al Shammari,51,65,18,Al Qadsiah FC,Saudi Arabia,Pro League,130000,,63,30,33,47,48,51,2,3,"LB, LM",https://cdn.sofifa.net/players/076/778/26_120.png,,,,,,,
76780,K. Hazazi,Khalid Hazazi,53,63,20,Al Qadsiah FC,Saudi Arabia,Pro League,200000,,58,42,49,55,55,54,2,3,"CM, CAM",https://cdn.sofifa.net/players/076/780/26_120.png,,,,,,,
76781,M. Saad,Mishal Saad,52,72,19,Al Shabab,Saudi Arabia,Pro League,200000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/076/781/26_120.png,58,56,49,48,47,22,1
76782,A. Al Mutairi,Adel Al Mutairi,53,66,20,Al Shabab,Saudi Arabia,Pro League,210000,,62,23,36,41,55,55,2,2,"CB, LB",https://cdn.sofifa.net/players/076/782/26_120.png,,,,,,,
76784,F. Curtis,Findlay Curtis,63,84,18,Rangers FC,Scotland,Premiership,1500000,,63,53,61,66,34,44,3,3,"LW, RW, LM",https://cdn.sofifa.net/players/076/784/26_120.png,,,,,,,
76785,T. Kummer,Tomás Andrés Kummer,63,73,20,CA Aldosivi,Argentina,Liga Profesional de Fútbol,975000,,67,33,46,47,63,65,2,3,CB,https://cdn.sofifa.net/players/076/785/26_120.png,,,,,,,
76786,A. Ndoye,Alioune Ndoye,65,71,23,Vitória SC,Senegal,Primeira Liga,1100000,,67,68,45,56,27,66,2,3,ST,https://cdn.sofifa.net/players/076/786/26_120.png,,,,,,,
76788,L. Álvarez,Leonel Dante Álvarez,62,62,29,Club Atlético San Martín,Argentina,Liga Profesional de Fútbol,350000,,63,36,39,55,68,52,2,2,"LB, LM",https://cdn.sofifa.net/players/076/788/26_120.png,,,,,,,
76791,L. Acosta,Lucas Javier Acosta Cumpián,58,73,20,Club Atlético San Martín,Argentina,Liga Profesional de Fútbol,500000,,63,53,55,66,37,45,2,2,"CAM, CM",https://cdn.sofifa.net/players/076/791/26_120.png,,,,,,,
76792,P. Seidel,Paul Seidel,56,71,19,FC Erzgebirge Aue,Germany,3. Liga,350000,,69,43,55,59,52,48,2,3,"CM, RB, CDM",https://cdn.sofifa.net/players/076/792/26_120.png,,,,,,,
76794,T. Neubert,Tim Neubert,56,74,18,SV Wehen Wiesbaden,Germany,3. Liga,350000,,63,27,36,32,55,68,2,3,CB,https://cdn.sofifa.net/players/076/794/26_120.png,,,,,,,
76798,T. Cursons,Thomas Cursons,56,58,23,Harrogate Town,England,League Two,190000,,70,55,43,55,29,58,2,3,ST,https://cdn.sofifa.net/players/076/798/26_120.png,,,,,,,
76799,T. Hill,Thomas Daniel Hill,58,63,22,Harrogate Town,Wales,League Two,300000,,64,50,56,57,52,64,2,3,"CM, CAM",https://cdn.sofifa.net/players/076/799/26_120.png,,,,,,,
76801,E. Kujović,Emin KujovicЕмин Кујовић,58,72,20,1. FC Köln,Montenegro,Bundesliga,500000,,57,51,60,60,51,64,2,3,"CM, CDM",https://cdn.sofifa.net/players/076/801/26_120.png,,,,,,,
76802,M. Pobrić,Mika Malik Pobric,55,74,18,Alemannia Aachen,Germany,3. Liga,325000,,69,37,55,54,48,61,2,3,CM,https://cdn.sofifa.net/players/076/802/26_120.png,,,,,,,
76803,Emersonn,Emersonn Correia da Silva,65,79,20,Toulouse FC,Brazil,Ligue 1,1700000,,76,64,56,68,30,64,3,3,"RW, ST, LW, RM",https://cdn.sofifa.net/players/076/803/26_120.png,,,,,,,
