review_id,fixture_id,prediction_id,review_hash,reviewed_at,brier_score,matched_patterns_json,review_json
76,192,192,dcb289fe3823ae1621fe581ed80175209e20595f0e84e216b0a24278f0398db8,2026-07-18T22:25:08.662855,0.018967999999999995,[],"{""timestamp"":""2026-07-18T22:25:08.662855"",""match"":""法国 vs 瑞典"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":89.8,""draw_prob"":9.2,""away_win_prob"":1.0},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.898,""actual_prob"":1.0,""brier_score"":0.019,""upset"":false,""error_magnitude"":0.398,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (90%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.019, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
77,194,194,19d9043a41643966d55d5f37c48e67efdb2873618891289ebdb55f0fb0a2604d,2026-07-18T22:25:18.944367,0.09372200000000006,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:25:18.944367"",""match"":""墨西哥 vs 厄瓜多尔"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":75.6,""draw_prob"":7.5,""away_win_prob"":16.9},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.756,""actual_prob"":1.0,""brier_score"":0.0937,""upset"":false,""error_magnitude"":0.256,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (76%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.094, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
78,196,196,1776a71ffa8d8e18f9142cc7f6d9d7d1b7b4ca3b5161e48489581c16a2aab72a,2026-07-18T22:25:24.026173,0.024791999999999998,[],"{""timestamp"":""2026-07-18T22:25:24.026173"",""match"":""英格兰 vs Congo DR"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":88.4,""draw_prob"":10.6,""away_win_prob"":1.0},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.884,""actual_prob"":1.0,""brier_score"":0.0248,""upset"":false,""error_magnitude"":0.384,""score"":""2-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (88%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.025, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
79,198,198,d735fa430fcb66c1e53e401fe8897bda29e5b838f9172d4e88e42642743bfd22,2026-07-18T22:25:26.092589,0.08026199999999999,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:25:26.092589"",""match"":""美国 vs 波黑"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":76.9,""draw_prob"":12.6,""away_win_prob"":10.5},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.769,""actual_prob"":1.0,""brier_score"":0.0803,""upset"":false,""error_magnitude"":0.269,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (77%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.080, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
80,200,200,93683541cd96616cd640fca70f1a69da033ee439a863ba79240ae36a95b197b9,2026-07-18T22:25:27.940960,0.07327399999999999,[],"{""timestamp"":""2026-07-18T22:25:27.940960"",""match"":""西班牙 vs 奥地利"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":77.9,""draw_prob"":10.8,""away_win_prob"":11.3},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.779,""actual_prob"":1.0,""brier_score"":0.0733,""upset"":false,""error_magnitude"":0.279,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (78%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.073, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
81,202,202,734a85b460098303b4b53a8b1da28e26d15ba951fc0443cc2676ab3ab976eee8,2026-07-18T22:25:29.868500,0.108654,[],"{""timestamp"":""2026-07-18T22:25:29.868500"",""match"":""葡萄牙 vs 克罗地亚"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":73.1,""draw_prob"":14.2,""away_win_prob"":12.7},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.731,""actual_prob"":1.0,""brier_score"":0.1087,""upset"":false,""error_magnitude"":0.231,""score"":""2-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (73%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.109, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
82,204,204,08afd3478029e93549f2362500c3cad05006aea1030cf7eb5040f64209881d29,2026-07-18T22:25:31.926399,0.15912199999999999,[],"{""timestamp"":""2026-07-18T22:25:31.926399"",""match"":""瑞士 vs 阿尔及利亚"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":67.5,""draw_prob"":14.4,""away_win_prob"":18.1},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.675,""actual_prob"":1.0,""brier_score"":0.1591,""upset"":false,""error_magnitude"":0.175,""score"":""2-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (68%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.159, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
83,206,206,ef266b3225605f27e37b3aaf219b79b3b34cf5ec6d2df845a9df99d878202bd1,2026-07-18T22:25:33.784056,0.10854600000000002,[],"{""timestamp"":""2026-07-18T22:25:33.784056"",""match"":""哥伦比亚 vs 加纳"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":73.1,""draw_prob"":13.6,""away_win_prob"":13.3},""actual"":{""score"":""1-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.731,""actual_prob"":1.0,""brier_score"":0.1085,""upset"":false,""error_magnitude"":0.231,""score"":""1-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (73%), 实际 home (1-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.108, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
84,208,208,62cff35e4ac733eca0b4889d12e52004936b4f8213ad5f417b4a7d6b69690d16,2026-07-18T22:25:35.371235,0.13862600000000003,[],"{""timestamp"":""2026-07-18T22:25:35.371235"",""match"":""加拿大 vs 摩洛哥"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":15.3,""draw_prob"":15.1,""away_win_prob"":69.6},""actual"":{""score"":""0-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.696,""actual_prob"":1.0,""brier_score"":0.1386,""upset"":false,""error_magnitude"":0.196,""score"":""0-3""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (70%), 实际 away (0-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.139, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
85,210,210,84f3aba409004eaf0962d8116a860858fea92c32c2b6a64023967f143f357979,2026-07-18T22:25:36.982055,0.022865999999999997,[],"{""timestamp"":""2026-07-18T22:25:36.982055"",""match"":""巴拉圭 vs 法国"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":1.1,""draw_prob"":10.1,""away_win_prob"":88.8},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.888,""actual_prob"":1.0,""brier_score"":0.0229,""upset"":false,""error_magnitude"":0.388,""score"":""0-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (89%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.023, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
86,212,212,e73fc540aa36e45a17ced7f05c3fee00b984c13d0059ef905b8818e9ac18ae74,2026-07-18T22:25:38.568407,1.72935,[],"{""timestamp"":""2026-07-18T22:25:38.568407"",""match"":""巴西 vs 挪威"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":85.5,""draw_prob"":13.5,""away_win_prob"":1.0},""actual"":{""score"":""1-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""away"",""predicted_prob"":0.855,""actual_prob"":1.0,""brier_score"":1.7293,""upset"":true,""error_magnitude"":0.855,""score"":""1-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (86%), 实际 away (1-2)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
87,214,214,7298dcd5b4fa6ca2230a89e1bee5f448c2761349cd3a9a031d08af7d2f61b8d1,2026-07-18T22:25:40.140940,0.17238600000000007,[],"{""timestamp"":""2026-07-18T22:25:40.140940"",""match"":""墨西哥 vs 英格兰"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":17.1,""draw_prob"":16.8,""away_win_prob"":66.1},""actual"":{""score"":""2-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.661,""actual_prob"":1.0,""brier_score"":0.1724,""upset"":false,""error_magnitude"":0.161,""score"":""2-3""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (66%), 实际 away (2-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.172, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
88,216,216,8bc3ff7fecc446084aa04502719f2e618f86d0b1191e6d6a932b63e0e0f9cf39,2026-07-18T22:25:41.665245,0.5262140000000001,[],"{""timestamp"":""2026-07-18T22:25:41.665245"",""match"":""葡萄牙 vs 西班牙"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":45.1,""draw_prob"":10.7,""away_win_prob"":44.2},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""away"",""predicted_prob"":0.451,""actual_prob"":1.0,""brier_score"":0.5262,""upset"":true,""error_magnitude"":0.451,""score"":""0-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (45%), 实际 away (0-1)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
89,218,218,643479fb5da7c2be6adfeffa442a929ae09954e31f7d53b3a2155aa32a7cc6a0,2026-07-18T22:25:43.244212,0.43031400000000003,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:25:43.244212"",""match"":""美国 vs 比利时"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":40.1,""draw_prob"":10.7,""away_win_prob"":49.2},""actual"":{""score"":""1-4"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.492,""actual_prob"":1.0,""brier_score"":0.4303,""upset"":false,""error_magnitude"":0.008,""score"":""1-4""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (49%), 实际 away (1-4) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.430, 需要更多数据""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
90,220,220,7068711da546c12929eb07d9f7a412562851200c7c6c0810719317c2c39c73f0,2026-07-18T22:25:44.907052,0.024601999999999995,[],"{""timestamp"":""2026-07-18T22:25:44.907052"",""match"":""阿根廷 vs 埃及"",""stage"":""round_of_16"",""predicted"":{""home_win_prob"":88.4,""draw_prob"":10.5,""away_win_prob"":1.1},""actual"":{""score"":""3-2"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.884,""actual_prob"":1.0,""brier_score"":0.0246,""upset"":false,""error_magnitude"":0.384,""score"":""3-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (88%), 实际 home (3-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.025, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
91,222,222,cf073be149a20cc4cd57ef1bd2bbf357ed36a901b1ff8cf33e19096618044387,2026-07-18T22:25:46.365234,0.031182000000000005,[],"{""timestamp"":""2026-07-18T22:25:46.365234"",""match"":""法国 vs 摩洛哥"",""stage"":""quarter"",""predicted"":{""home_win_prob"":87.0,""draw_prob"":11.9,""away_win_prob"":1.1},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.87,""actual_prob"":1.0,""brier_score"":0.0312,""upset"":false,""error_magnitude"":0.37,""score"":""2-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (87%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.031, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
92,224,224,9ebde9e3b33ff6616b4f7ad98ec23a3ec43e19aaa6d514b75cc1ff058924d6b2,2026-07-18T22:25:48.002964,0.09225599999999999,[],"{""timestamp"":""2026-07-18T22:25:48.002964"",""match"":""西班牙 vs 比利时"",""stage"":""quarter"",""predicted"":{""home_win_prob"":75.2,""draw_prob"":12.4,""away_win_prob"":12.4},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.752,""actual_prob"":1.0,""brier_score"":0.0923,""upset"":false,""error_magnitude"":0.252,""score"":""2-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (75%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.092, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
93,226,226,27d24b8e19770cd24e790b7bf340c8d262ddc252bf28687a8a03bcd0fe9a4b81,2026-07-18T22:25:49.497415,1.416434,[],"{""timestamp"":""2026-07-18T22:25:49.497415"",""match"":""法国 vs 西班牙"",""stage"":""semi"",""predicted"":{""home_win_prob"":75.2,""draw_prob"":15.7,""away_win_prob"":9.1},""actual"":{""score"":""0-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""away"",""predicted_prob"":0.752,""actual_prob"":1.0,""brier_score"":1.4164,""upset"":true,""error_magnitude"":0.752,""score"":""0-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (75%), 实际 away (0-2)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
94,228,228,fedaa4fe837a87a2e6177ba8a4179324b8d7c543e45ce79c1a1e1de794ffce6e,2026-07-18T22:25:51.104911,0.205002,[],"{""timestamp"":""2026-07-18T22:25:51.104911"",""match"":""英格兰 vs 阿根廷"",""stage"":""semi"",""predicted"":{""home_win_prob"":20.4,""draw_prob"":16.5,""away_win_prob"":63.1},""actual"":{""score"":""1-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.631,""actual_prob"":1.0,""brier_score"":0.205,""upset"":false,""error_magnitude"":0.131,""score"":""1-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (63%), 实际 away (1-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.205, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
95,7,7,517fd509277f60e3176a863cf56f94503487f1e1bdd10c8ccea196c7553c05e2,2026-07-19T00:01:05.486907,0.07978199999999998,[],"{""timestamp"":""2026-07-19T00:01:05.486907"",""match"":""墨西哥 vs 南非"",""stage"":""group"",""predicted"":{""home_win_prob"":79.5,""draw_prob"":19.4,""away_win_prob"":1.1},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.795,""actual_prob"":1.0,""brier_score"":0.0798,""upset"":false,""error_magnitude"":0.295,""score"":""2-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (80%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.080, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
