player_id,espn_id,full_name,short_name,jersey_number,position,position_group,date_of_birth,age,height_cm,weight_kg,nationality,preferred_foot,current_team_id,created_at,updated_at,fc26_official_ea_id,fc26_official_ovr
989,259453,Danel Sinani,D. Sinani,10,CF-R,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,258626,69
990,307489,Ben Voll,B. Voll,1,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,251433,67
991,364803,Louis Oppie,L. Oppie,23,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,276610,68
992,306889,Fin Stevens,F. Stevens,14,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,259766,63
993,409375,Nick Schmidt,N. Schmidt,44,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,80734,
994,387129,Abdoulie Ceesay,A. Ceesay,9,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,76228,65
995,253675,Lars Ritzka,L. Ritzka,21,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,237884,69
996,397578,Romeo Aigbekaen,R. Aigbekaen,38,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,76058,
997,349211,Jannik Robatsch,J. Robatsch,34,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,276964,65
998,271135,Taichi Hara,T. Hara,18,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:09:19,,
1003,266839,Josha Vagnoman,J. Vagnoman,4,RB,,,,,,,,9829,2026-08-12 10:09:19,2026-08-12 10:10:22,242602,74
1010,367725,Jeremy Arévalo,J. Arévalo,25,SUB,,,,,,,,,2026-08-12 10:09:19,2026-08-12 10:10:22,277742,
1011,223266,Pascal Stenzel,P. Stenzel,15,SUB,,,,,,,,9829,2026-08-12 10:09:19,2026-08-12 10:10:22,229584,70
1019,200910,Antonio Sivera,A. Sivera,1,G,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,222464,
1020,297359,Jon Pacheco,J. Pacheco,5,CD-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,255854,
1021,262491,Nahuel Tenaglia,N. Tenaglia,14,RB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,240953,76
1022,265997,Antonio Blanco,A. Blanco,8,CM-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,261987,
1023,382532,Youssef Lekhedim,Y. Lekhedim,3,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,,
1024,176312,Jonny,Jonny,17,LB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,210455,
1025,163068,Denis Suárez,D. Suárez,4,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,205192,
1026,106326,Pablo Ibáñez,P. Ibáñez,19,CM-R,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,264160,
1027,233802,Carles Aleñá,C. Aleñá,10,LM,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,233113,
1028,304469,Calebe,Calebe,20,RM,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,264842,
1029,181757,Toni Martínez,T. Martínez,11,CF-R,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,234826,
1030,379231,Aitor Mañas,A. Mañas,34,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,,
1031,207236,Lucas Boyé,L. Boyé,15,CF-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,222041,
1032,260256,Ander Guevara,A. Guevara,6,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,240458,
1033,376070,Carlos Ballestero,C. Ballestero,30,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,,
1034,345991,Abde Rebbach,A. Rebbach,21,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,270834,69
1035,172019,Carlos Vicente,C. Vicente,7,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,244767,
1036,254320,Jon Guridi,J. Guridi,18,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,238126,
1037,253754,Carlos Protesoni,C. Protesoni,23,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,244948,73
1038,346534,Grégoire Swiderski,G. Swiderski,31,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,277814,
1039,113097,Raúl Fernández,Raúl Fernández,13,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:32,186680,
1040,200964,Aarón Escandell,A. Escandell,13,G,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,220383,
1041,212342,Eric Bailly,E. Bailly,2,CD-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,225508,74
1042,192796,David Costas,D. Costas,4,CD-R,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,219848,
1043,331770,Rahim Alhassane,R. Alhassane,3,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,73502,
1044,228643,Lucas,Lucas,24,RB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,,
1045,253732,Alberto Reina,A. Reina,5,AM,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,275985,
1046,229477,Santiago Colombatto,S. Colombatto,11,LM,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,232770,
1047,274697,Kwasi Sibo,K. Sibo,6,RM,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,253114,69
1048,295847,Federico Viñas,F. Viñas,9,F,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,253385,72
1049,228321,Josip Brekalo,J. Brekalo,18,AM-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,234711,75
1050,304332,Ilyas Chaira,I. Chaira,7,AM-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,262300,72
1051,343629,Alex Fores,Alex Fores,19,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,269643,
1052,285799,Horatiu Moldovan,H. Moldovan,1,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,251136,
1053,276240,Nicolás Fonseca,N. Fonseca,23,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,,
1054,236301,David Carmo,D. Carmo,16,CD-L,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,251616,
1055,245822,Oier Luengo,O. Luengo,15,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,263178,
1056,414050,Pablo Agudín,P. Agudín,27,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,,
1057,259108,Luka Ilic,L. Ilic,21,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,243834,
1058,276440,Haissem Hassan,H. Hassan,10,AM-R,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,245870,
1059,40202,Santi Cazorla,S. Cazorla,8,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,146562,
1060,297354,Javi López,J. López,25,LB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,256097,
1061,182680,Leander Dendoncker,L. Dendoncker,20,SUB,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:20,212501,75
1062,123743,Dani Calvo,D. Calvo,12,CD-R,,,,,,,,,2026-08-12 10:09:20,2026-08-12 10:09:53,219180,
1063,234970,Matias Dyngeland,M. Dyngeland,1,G,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:50,208573,
1064,387292,Nana Boakye,N. Boakye,4,CD-L,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:21,,
1065,214177,Fredrik Knudsen,F. Knudsen,3,CD-R,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,238263,70
1066,205582,Joachim Soltvedt,J. Soltvedt,17,LB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,225251,
1067,363067,Denzel De Roeve,D. De Roeve,21,RB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:50,76289,
1068,243863,Jacob Sørensen,J. Sørensen,18,CM,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,233705,
1069,251618,Felix Horn Myhre,F. Myhre,8,LM,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,237937,74
1070,285881,Thore Baardsen Pedersen,T. Pedersen,23,CD-L,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,248245,
1071,277007,Noah Holm,N. Holm,29,F,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,258710,
1072,261506,Jon Dagur Thorsteinsson,J. Thorsteinsson,7,LF,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,241474,
1073,173355,Bard Finne,B. Finne,11,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,209264,
1074,356399,Rasmus Holten,R. Holten,43,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,275492,
1075,287240,Vetle Dragsnes,V. Dragsnes,20,RB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,247009,70
1076,305403,Kristall Máni Ingason,K. Ingason,10,RM,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,271156,64
1077,320656,Markus Haaland,M. Haaland,32,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,278720,
1078,314371,Niklas Jensen,N. Jensen,25,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,262733,
1079,301564,Simen Vidtun Nilsen,S. Nilsen,12,G,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,221552,
1080,274042,Ulrick Mathisen,U. Mathisen,14,RF,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,261391,
1081,380957,Martin Hellan,M. Hellan,2,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:08,,
1082,361819,Jesper Eikrem,J. Eikrem,40,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:34,278721,
1083,177985,Jakob Haugaard,J. Haugaard,1,G,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,207633,
1084,382244,Tobias Guddal,T. Guddal,21,CD,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,71864,
1085,371827,Isak Vadebu,I. Vadebu,30,CD-L,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,278707,
1086,333783,Vetle Skjaervik,V. Skjaervik,4,CD-R,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,,
1087,379989,Alexander Warneryd,A. Warneryd,29,LB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,70330,
1088,282397,Leo Cornic,L. Cornic,2,RB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,246291,
1089,129208,Ruben Jenssen,R. Jenssen,11,CM,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,177279,
1090,255340,Lars Olden Larsen,L. Olden Larsen,7,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,255835,
1091,312875,David Edvardsson,D. Edvardsson,5,CM-R,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,260000,
1092,387436,Daniel Braut,D. Braut,9,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,77585,
1093,327802,Heine Larsen,H. Larsen,22,CF-L,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,73635,
1094,259676,Jens Husebo,J. Husebo,24,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:58,,
1095,338770,Sander Innvær,S. Innvær,37,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,278752,
1096,396526,Viktor Ekblom,V. Ekblom,15,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:58,,
1097,403030,Johan Solstad-Nøis,J. Solstad-Nøis,92,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:58,,
1098,401338,Ole Lauvli,O. Lauvli,12,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,77651,
1099,354800,Troy Nyhammer,T. Nyhammer,10,CF-R,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:10:12,277238,
1100,420185,Aleksander Elvebu,A. Elvebu,19,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:41,,
1101,401339,Abubacarr Kinteh,A. Kinteh,25,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:58,78049,
1102,274990,Mads Mikkelsen,M. Mikkelsen,27,SUB,,,,,,,,,2026-08-12 10:09:21,2026-08-12 10:09:58,78938,
1103,294040,Luka Gavran,L. Gavran,1,G,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,277916,64
1104,310293,Zane Monlouis,Z. Monlouis,12,CD,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,260143,60
1105,204888,Benjamín Kuscevic,B. Kuscevic,13,CD-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,,
1106,230626,Richie Laryea,R. Laryea,22,CD-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,232081,72
1107,359272,Alonso Coello,A. Coello,14,CM-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,274976,
1108,184221,Jonathan Osorio,J. Osorio,21,CM-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,213439,71
1109,301819,Matheus Pereira,M. Pereira,3,LM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,271017,
1110,231098,Derrick Etienne Jr.,D. Etienne Jr.,11,RM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,166539,
1111,256613,Josh Sargent,J. Sargent,9,F,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,242075,
1112,233050,Dániel Sallói,D. Sallói,20,CF-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,232148,71
1113,241245,José Cifuentes,J. Cifuentes,8,CF-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,255137,
1114,359270,Markus Cimermancic,M. Cimermancic,71,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,278679,
1115,298072,Kobe Franklin,K. Franklin,19,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,268433,62
1116,421738,Jahmarie Nolan,J. Nolan,64,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,,
1117,371470,Richard Chukwu,R. Chukwu,96,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,,
1118,366744,Emilio Aristizábal,E. Aristizábal,17,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,,
1119,364702,Lazar Stefanovic,L. Stefanovic,76,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,276497,
1120,174703,William Yarbrough,W. Yarbrough,23,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,186998,
1121,359271,Adisa De Rosario,A. De Rosario,77,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,77129,
1122,308639,Malik Henry,M. Henry,78,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,79900,
1123,315972,Roman Celentano,R. Celentano,18,G,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,266382,
1124,187273,Matt Miazga,M. Miazga,21,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,215565,
1125,42583,Gilberto Flores,G. Flores,3,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,268610,
1126,201354,Nick Hagglund,N. Hagglund,4,CD-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,221680,
1127,363908,Samuel Gidi,S. Gidi,11,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,,
1128,279180,Pavel Bucha,P. Bucha,20,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,244788,75
1129,86436,Evander,Evander,10,CF-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,234505,
1130,236049,Bryan Ramirez,B. Ramirez,29,LM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,273969,
1131,361138,Ender Echenique,E. Echenique,66,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,275515,
1132,249926,Tom Barlow,T. Barlow,16,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,243459,
1133,251694,Kévin Denkey,K. Denkey,9,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,237254,
1134,236641,Kyle Smith,K. Smith,24,RM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,247356,
1135,399987,Andrei Chirila,A. Chirila,88,CD-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,,
1136,254292,Tah Anunga,T. Anunga,27,AM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,255177,
1137,353751,Stiven Jimenez,S. Jimenez,37,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,274542,
1138,305664,Ayoub Jabbari,A. Jabbari,99,CF-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,258620,65
1139,275106,Obinna Nwobodo,O. Nwobodo,5,CM-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,258881,73
1140,388854,Kenji Mboma Dem,K. Mboma Dem,17,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,79420,
1141,362895,Gerardo Valenzuela,G. Valenzuela,22,CM-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,275602,
1142,242975,Evan Louro,E. Louro,13,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:50,237399,
1143,131743,Anthony Lopes,A. Lopes,1,G,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,199482,76
1144,408886,Tylel Tati,T. Tati,78,CD-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,80570,
1145,233720,Chidozie Awaziem,C. Awaziem,6,CD-R,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,232693,70
1146,236004,Ibrahima Sissoko,I. Sissoko,28,DM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,231089,
1147,259022,Nicolas Cozza,N. Cozza,3,LB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,239136,
1148,227721,Kelvin Amian,K. Amian,98,RB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,231235,
1149,297166,Johann Lepenant,J. Lepenant,8,CM-L,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,258619,
1150,223292,Mohamed Kaba,M. Kaba,77,RM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:10:24,263469,
1151,318389,Matthis Abline,M. Abline,10,LM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,264422,
1152,363129,Dehmaine Tabibou,D. Tabibou,17,RM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,70477,
1153,262507,Ignatius Ganago,I. Ganago,37,F,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,241130,72
1154,129859,Youssef El Arabi,Y. El Arabi,19,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,194209,73
1155,197401,Deiver Machado,D. Machado,27,SUB,,,,,,,,213,2026-08-12 10:09:23,2026-08-12 10:09:23,220837,76
1156,221041,Patrick Carlgren,P. Carlgren,30,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,216750,
1157,136688,Rémy Cabella,R. Cabella,20,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,193476,
1158,215709,Frédéric Guilbert,F. Guilbert,24,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,227222,
1159,388737,Bahereba Guirassy,B. Guirassy,11,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,74475,
1160,243816,Mostafa Mohamed,M. Mohamed,31,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,254247,73
1161,388558,Louis Leroux,L. Leroux,66,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,74473,
1162,315873,Ali Almusrat,Ali Almusrat,2,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,,
1169,347919,Maximillian Oyedele,M. Oyedele,8,LM,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,269262,
1171,301047,David Datro Fofana,D. Fofana,15,F,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,260942,
1176,397220,Amadou Cissé,A. Cissé,33,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,75811,
1179,364764,Mathis Amougou,M. Amougou,17,SUB,,,,,,,,,2026-08-12 10:09:23,2026-08-12 10:09:23,70020,
1192,290108,Jakob Dunsby,J. Dunsby,27,AM-L,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:24,273978,
1198,421256,Gustav Højbjerg,G. Højbjerg,5,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:24,,
1199,351245,Jakob Nielsen,J. Nielsen,37,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:24,274844,
1202,272474,Leopold Wahlstedt,L. Wahlstedt,1,G,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,243158,
1203,304964,Tomas Nemcik,T. Nemcik,21,CD-L,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,70693,
1204,331109,Hakon Rosten,H. Rosten,2,CD-R,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,,
1205,341301,Tobias Solheim,T. Solheim,3,LB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,72409,
1206,278152,Jonas Mortensen,J. Mortensen,15,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,245684,
1207,186078,Iver Fossum,I. Fossum,8,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,213777,
1208,205636,Ole Selnaes,O. Selnaes,10,CM-R,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,,
1209,275113,Emil Konradsen Ceïde,E. Ceïde,35,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,245537,
1210,275985,Simen Bolkan Nordli,S. Nordli,7,LM,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,255464,73
1211,387488,Amin Chiakha,A. Chiakha,18,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,73447,65
1212,386356,Mads Bomholt,M. Bomholt,17,CF-R,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,,
1213,361733,Hakon Volden,H. Volden,5,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:36,71868,
1214,277211,Rasmus Sandberg,R. Sandberg,12,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,248283,
1215,267842,Adrian Pereira,A. Pereira,19,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,241726,70
1216,359502,Jesper Reitan-Sunde,J. Reitan-Sunde,14,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:36,278753,
1217,307723,Mikkel Konradsen Ceïde,M. Ceïde,4,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,258920,
1218,146896,Jonas Svensson,J. Svensson,22,RB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:09:36,198657,75
1219,312175,Johan Bakke,J. Bakke,25,CM-L,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,266875,
1220,275471,Santeri Vaananen,S. Vaananen,6,SUB,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,246757,
1221,181637,Dino Islamovic,D. Islamovic,9,CF-L,,,,,,,,,2026-08-12 10:09:24,2026-08-12 10:10:02,215817,
1225,301354,Ruben Kluivert,R. Kluivert,21,CD,,,,,,,,206,2026-08-12 10:09:25,2026-08-12 10:09:40,262102,
1231,361258,Afonso Moreira,A. Moreira,17,LM,,,,,,,,206,2026-08-12 10:09:25,2026-08-12 10:09:40,276901,
1232,346612,Endrick,Endrick,9,CF-R,,,,,,,,86,2026-08-12 10:09:25,2026-08-12 10:09:40,272505,
1239,408362,Tiago Manuel Gonçalves Silva,T. Gonçalves Silva,46,SUB,,,,,,,,,2026-08-12 10:09:25,2026-08-12 10:09:40,78990,
1240,402949,Alejandro Rodríguez,A. Rodríguez,32,SUB,,,,,,,,1068,2026-08-12 10:09:25,2026-08-12 10:09:40,257279,
1247,318779,Hákon Haraldsson,H. Haraldsson,10,AM,,,,,,,,166,2026-08-12 10:09:25,2026-08-12 10:09:25,262088,78
1248,123683,Benjamin André,B. André,21,LM,,,,,,,,166,2026-08-12 10:09:25,2026-08-12 10:09:25,190674,80
1262,165424,Frederik Ronnow,F. Ronnow,1,G,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,,
1263,330455,Leopold Querfeld,L. Querfeld,14,CD,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,265576,75
1264,268808,Stanley N'Soki,S. N'Soki,34,CD-L,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,241941,
1265,233622,Danilho Doekhi,D. Doekhi,5,CD-R,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,232658,78
1266,349922,Aljoscha Kemlein,A. Kemlein,6,CM-L,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,271659,70
1267,284702,András Schäfer,A. Schäfer,13,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,247026,74
1268,159152,Rani Khedira,R. Khedira,8,CM-R,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,211999,75
1269,263202,Derrick Köhn,D. Köhn,39,LM,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,250941,75
1270,170604,Janik Haberer,J. Haberer,19,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,211879,74
1271,366363,Ilyas Ansah,I. Ansah,10,CF-L,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,276372,69
1272,341441,Andrej Ilić,A. Ilić,23,F,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,277799,72
1273,220796,Tim Skarke,T. Skarke,21,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,229286,73
1274,257085,Alex Král,A. Král,33,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,247028,74
1275,212478,Oliver Burke,O. Burke,7,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,225632,73
1276,386438,David Preu,D. Preu,17,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,276489,62
1277,366823,Livan Burcu,L. Burcu,9,SUB,,,,,,,,,2026-08-12 10:09:26,2026-08-12 10:10:27,276583,70
