id,league_slug,match_date,home_team,away_team,bookmaker,home_odds,draw_odds,away_odds,over_2_5_odds,under_2_5_odds,fetched_at
3762,esp.1,2025-10-25,Valencia,Villarreal,Pinnacle,3.29,3.62,2.2,1.81,2.09,2026-07-27 11:39:40
3763,esp.1,2025-10-25,Valencia,Villarreal,Betway,3.1,3.5,2.2,,,2026-07-27 11:39:40
3764,esp.1,2025-10-25,Valencia,Villarreal,Coral,3.1,3.5,2.2,,,2026-07-27 11:39:40
3765,esp.1,2025-10-25,Valencia,Villarreal,Ladbrokes,3.1,3.5,2.2,,,2026-07-27 11:39:40
3766,esp.1,2025-10-26,Mallorca,Levante,B365,2.1,3.3,3.6,2.1,1.73,2026-07-27 11:39:40
3767,esp.1,2025-10-26,Mallorca,Levante,Pinnacle,2.09,3.41,3.81,2.16,1.75,2026-07-27 11:39:40
3768,esp.1,2025-10-26,Mallorca,Levante,Betway,2.15,3.3,3.5,,,2026-07-27 11:39:40
3769,esp.1,2025-10-26,Mallorca,Levante,Coral,2.15,3.3,3.5,,,2026-07-27 11:39:40
3770,esp.1,2025-10-26,Mallorca,Levante,Ladbrokes,2.15,3.25,3.5,,,2026-07-27 11:39:40
3771,esp.1,2025-10-26,Real Madrid,Barcelona,B365,1.95,4.1,3.3,1.3,3.5,2026-07-27 11:39:40
3772,esp.1,2025-10-26,Real Madrid,Barcelona,Pinnacle,1.97,4.41,3.33,1.36,3.21,2026-07-27 11:39:40
3773,esp.1,2025-10-26,Real Madrid,Barcelona,Betway,2.05,4.1,3.1,,,2026-07-27 11:39:40
3774,esp.1,2025-10-26,Real Madrid,Barcelona,Coral,2.05,4.0,3.1,,,2026-07-27 11:39:40
3775,esp.1,2025-10-26,Real Madrid,Barcelona,Ladbrokes,2.05,4.0,3.1,,,2026-07-27 11:39:40
3776,esp.1,2025-10-26,Osasuna,Celta de Vigo,B365,2.35,3.2,3.2,2.2,1.67,2026-07-27 11:39:40
3777,esp.1,2025-10-26,Osasuna,Celta de Vigo,Pinnacle,2.43,3.2,3.24,2.32,1.66,2026-07-27 11:39:40
3778,esp.1,2025-10-26,Osasuna,Celta de Vigo,Betway,2.35,3.25,3.1,,,2026-07-27 11:39:40
3779,esp.1,2025-10-26,Osasuna,Celta de Vigo,Coral,2.37,3.25,3.1,,,2026-07-27 11:39:40
3780,esp.1,2025-10-26,Osasuna,Celta de Vigo,Ladbrokes,2.37,3.2,3.0,,,2026-07-27 11:39:40
3781,esp.1,2025-10-26,Rayo Vallecano,Alaves,B365,2.1,3.1,3.9,2.63,1.5,2026-07-27 11:39:40
3782,esp.1,2025-10-26,Rayo Vallecano,Alaves,Pinnacle,2.15,3.09,4.08,2.63,1.51,2026-07-27 11:39:40
3783,esp.1,2025-10-26,Rayo Vallecano,Alaves,Betway,2.05,3.2,3.9,,,2026-07-27 11:39:40
3784,esp.1,2025-10-26,Rayo Vallecano,Alaves,Coral,2.05,3.2,3.9,,,2026-07-27 11:39:40
3785,esp.1,2025-10-26,Rayo Vallecano,Alaves,Ladbrokes,2.05,3.1,3.9,,,2026-07-27 11:39:40
3786,esp.1,2025-10-27,Real Betis,Atlético de Madrid,B365,3.1,3.6,2.2,1.8,2.0,2026-07-27 11:39:40
3787,esp.1,2025-10-27,Real Betis,Atlético de Madrid,Pinnacle,3.09,3.82,2.23,1.81,2.08,2026-07-27 11:39:40
3788,esp.1,2025-10-27,Real Betis,Atlético de Madrid,Betway,3.1,3.5,2.2,,,2026-07-27 11:39:40
3789,esp.1,2025-10-27,Real Betis,Atlético de Madrid,Coral,3.1,3.5,2.2,,,2026-07-27 11:39:40
3790,esp.1,2025-10-27,Real Betis,Atlético de Madrid,Ladbrokes,3.1,3.5,2.2,,,2026-07-27 11:39:40
3791,esp.1,2025-10-31,Getafe,Girona,B365,2.15,3.0,3.8,2.75,1.44,2026-07-27 11:39:40
3792,esp.1,2025-10-31,Getafe,Girona,Pinnacle,2.2,3.03,4.0,2.79,1.46,2026-07-27 11:39:40
3793,esp.1,2025-10-31,Getafe,Girona,Betway,2.15,3.0,3.9,,,2026-07-27 11:39:40
3794,esp.1,2025-10-31,Getafe,Girona,Coral,2.15,3.0,3.9,,,2026-07-27 11:39:40
3795,esp.1,2025-10-31,Getafe,Girona,Ladbrokes,2.15,3.0,3.8,,,2026-07-27 11:39:40
3796,esp.1,2025-11-01,Villarreal,Rayo Vallecano,B365,1.7,3.8,5.0,1.73,2.1,2026-07-27 11:39:40
3797,esp.1,2025-11-01,Villarreal,Rayo Vallecano,Pinnacle,1.71,3.93,5.06,1.75,2.15,2026-07-27 11:39:40
3798,esp.1,2025-11-01,Villarreal,Rayo Vallecano,Betway,1.68,3.9,4.8,,,2026-07-27 11:39:40
3799,esp.1,2025-11-01,Villarreal,Rayo Vallecano,Coral,1.7,3.9,4.8,,,2026-07-27 11:39:40
3800,esp.1,2025-11-01,Villarreal,Rayo Vallecano,Ladbrokes,1.67,3.9,4.8,,,2026-07-27 11:39:40
3801,esp.1,2025-11-01,Atlético de Madrid,Sevilla,B365,1.33,5.0,9.0,1.62,2.3,2026-07-27 11:39:40
3802,esp.1,2025-11-01,Atlético de Madrid,Sevilla,Pinnacle,1.34,5.82,8.48,1.62,2.39,2026-07-27 11:39:40
3803,esp.1,2025-11-01,Atlético de Madrid,Sevilla,Betway,1.35,5.25,8.25,,,2026-07-27 11:39:40
3804,esp.1,2025-11-01,Atlético de Madrid,Sevilla,Coral,1.35,5.25,8.5,,,2026-07-27 11:39:40
3805,esp.1,2025-11-01,Atlético de Madrid,Sevilla,Ladbrokes,1.35,5.0,8.0,,,2026-07-27 11:39:40
3806,esp.1,2025-11-01,Real Sociedad,Athletic Club,B365,2.7,3.0,2.8,2.5,1.53,2026-07-27 11:39:40
3807,esp.1,2025-11-01,Real Sociedad,Athletic Club,Pinnacle,2.8,3.02,2.9,2.57,1.54,2026-07-27 11:39:40
3808,esp.1,2025-11-01,Real Sociedad,Athletic Club,Betway,2.7,3.0,2.75,,,2026-07-27 11:39:40
3809,esp.1,2025-11-01,Real Sociedad,Athletic Club,Coral,2.7,3.1,2.8,,,2026-07-27 11:39:40
3810,esp.1,2025-11-01,Real Sociedad,Athletic Club,Ladbrokes,2.7,3.0,2.75,,,2026-07-27 11:39:40
3811,esp.1,2025-11-01,Real Madrid,Valencia,B365,1.17,8.0,15.0,1.36,3.2,2026-07-27 11:39:40
3812,esp.1,2025-11-01,Real Madrid,Valencia,Pinnacle,1.18,8.44,13.21,1.33,3.3,2026-07-27 11:39:40
3813,esp.1,2025-11-01,Real Madrid,Valencia,Betway,1.18,7.75,14.0,,,2026-07-27 11:39:40
3814,esp.1,2025-11-01,Real Madrid,Valencia,Coral,1.18,7.5,13.0,,,2026-07-27 11:39:40
3815,esp.1,2025-11-01,Real Madrid,Valencia,Ladbrokes,1.18,7.5,13.0,,,2026-07-27 11:39:40
3816,esp.1,2025-11-02,Levante,Celta de Vigo,B365,2.88,3.4,2.45,1.8,2.0,2026-07-27 11:39:40
3817,esp.1,2025-11-02,Levante,Celta de Vigo,Pinnacle,2.93,3.41,2.51,1.83,2.06,2026-07-27 11:39:40
3818,esp.1,2025-11-02,Levante,Celta de Vigo,Betway,2.8,3.4,2.45,,,2026-07-27 11:39:40
3819,esp.1,2025-11-02,Levante,Celta de Vigo,Coral,2.8,3.4,2.45,,,2026-07-27 11:39:40
3820,esp.1,2025-11-02,Levante,Celta de Vigo,Ladbrokes,2.75,3.4,2.45,,,2026-07-27 11:39:40
3821,esp.1,2025-11-02,Alaves,Espanyol,B365,2.38,3.0,3.3,2.63,1.5,2026-07-27 11:39:40
3822,esp.1,2025-11-02,Alaves,Espanyol,Pinnacle,2.44,3.06,3.38,2.63,1.52,2026-07-27 11:39:40
3823,esp.1,2025-11-02,Alaves,Espanyol,Betway,2.35,3.1,3.2,,,2026-07-27 11:39:40
3824,esp.1,2025-11-02,Alaves,Espanyol,Coral,2.37,3.1,3.2,,,2026-07-27 11:39:40
3825,esp.1,2025-11-02,Alaves,Espanyol,Ladbrokes,2.37,3.1,3.2,,,2026-07-27 11:39:40
3826,esp.1,2025-11-02,Barcelona,Elche,B365,1.22,6.25,12.0,1.36,3.2,2026-07-27 11:39:40
3827,esp.1,2025-11-02,Barcelona,Elche,Pinnacle,1.26,5.67,13.56,1.37,3.12,2026-07-27 11:39:40
3828,esp.1,2025-11-02,Barcelona,Elche,Betway,1.23,6.75,12.0,,,2026-07-27 11:39:40
3829,esp.1,2025-11-02,Barcelona,Elche,Coral,1.22,6.5,12.0,,,2026-07-27 11:39:40
3830,esp.1,2025-11-02,Barcelona,Elche,Ladbrokes,1.22,6.5,11.0,,,2026-07-27 11:39:40
3831,esp.1,2025-11-02,Real Betis,Mallorca,B365,1.57,4.2,5.25,1.88,1.98,2026-07-27 11:39:40
3832,esp.1,2025-11-02,Real Betis,Mallorca,Pinnacle,1.6,4.22,5.68,1.89,2.0,2026-07-27 11:39:40
3833,esp.1,2025-11-02,Real Betis,Mallorca,Betway,1.63,4.0,5.25,,,2026-07-27 11:39:40
3834,esp.1,2025-11-02,Real Betis,Mallorca,Coral,1.61,4.0,5.25,,,2026-07-27 11:39:40
3835,esp.1,2025-11-02,Real Betis,Mallorca,Ladbrokes,1.61,3.9,5.25,,,2026-07-27 11:39:40
3836,esp.1,2025-11-03,Oviedo,Osasuna,B365,3.0,3.1,2.5,2.38,1.57,2026-07-27 11:39:40
3837,esp.1,2025-11-03,Oviedo,Osasuna,Pinnacle,3.06,3.07,2.63,2.46,1.57,2026-07-27 11:39:40
3838,esp.1,2025-11-03,Oviedo,Osasuna,Betway,2.95,3.1,2.55,,,2026-07-27 11:39:40
3839,esp.1,2025-11-03,Oviedo,Osasuna,Coral,2.9,3.1,2.5,,,2026-07-27 11:39:40
3840,esp.1,2025-11-03,Oviedo,Osasuna,Ladbrokes,2.9,3.1,2.5,,,2026-07-27 11:39:40
3841,esp.1,2025-11-07,Elche,Real Sociedad,B365,2.7,3.2,2.7,2.2,1.67,2026-07-27 11:39:40
3842,esp.1,2025-11-07,Elche,Real Sociedad,Pinnacle,2.79,3.24,2.77,2.27,1.7,2026-07-27 11:39:40
3843,esp.1,2025-11-07,Elche,Real Sociedad,Betway,2.65,3.2,2.7,,,2026-07-27 11:39:40
3844,esp.1,2025-11-07,Elche,Real Sociedad,Coral,2.62,3.2,2.7,,,2026-07-27 11:39:40
3845,esp.1,2025-11-07,Elche,Real Sociedad,Ladbrokes,2.62,3.2,2.7,,,2026-07-27 11:39:40
3846,esp.1,2025-11-08,Girona,Alaves,B365,2.4,3.25,3.0,2.3,1.62,2026-07-27 11:39:40
3847,esp.1,2025-11-08,Girona,Alaves,Pinnacle,2.5,3.18,3.13,2.39,1.63,2026-07-27 11:39:40
3848,esp.1,2025-11-08,Girona,Alaves,Betway,2.4,3.2,3.0,,,2026-07-27 11:39:40
3849,esp.1,2025-11-08,Girona,Alaves,Coral,2.4,3.2,3.0,,,2026-07-27 11:39:40
3850,esp.1,2025-11-08,Girona,Alaves,Ladbrokes,2.4,3.2,3.0,,,2026-07-27 11:39:40
3851,esp.1,2025-11-08,Sevilla,Osasuna,B365,2.15,3.3,3.5,2.2,1.67,2026-07-27 11:39:40
3852,esp.1,2025-11-08,Sevilla,Osasuna,Pinnacle,2.21,3.28,3.62,2.31,1.67,2026-07-27 11:39:40
3853,esp.1,2025-11-08,Sevilla,Osasuna,Betway,2.15,3.25,3.5,,,2026-07-27 11:39:40
3854,esp.1,2025-11-08,Sevilla,Osasuna,Coral,2.15,3.25,3.5,,,2026-07-27 11:39:40
3855,esp.1,2025-11-08,Sevilla,Osasuna,Ladbrokes,2.15,3.2,3.5,,,2026-07-27 11:39:40
3856,esp.1,2025-11-08,Atlético de Madrid,Levante,B365,1.22,6.5,12.0,1.44,2.75,2026-07-27 11:39:40
3857,esp.1,2025-11-08,Atlético de Madrid,Levante,Pinnacle,1.22,7.03,12.07,1.45,2.8,2026-07-27 11:39:40
3858,esp.1,2025-11-08,Atlético de Madrid,Levante,Betway,1.23,6.5,12.0,,,2026-07-27 11:39:40
3859,esp.1,2025-11-08,Atlético de Madrid,Levante,Coral,1.22,6.5,12.0,,,2026-07-27 11:39:40
3860,esp.1,2025-11-08,Atlético de Madrid,Levante,Ladbrokes,1.22,6.5,12.0,,,2026-07-27 11:39:40
3861,esp.1,2025-11-08,Espanyol,Villarreal,B365,2.8,3.5,2.38,1.73,2.1,2026-07-27 11:39:40
3862,esp.1,2025-11-08,Espanyol,Villarreal,Pinnacle,2.9,3.65,2.41,1.75,2.16,2026-07-27 11:39:40
3863,esp.1,2025-11-08,Espanyol,Villarreal,Betway,2.8,3.6,2.37,,,2026-07-27 11:39:40
3864,esp.1,2025-11-08,Espanyol,Villarreal,Coral,2.8,3.6,2.37,,,2026-07-27 11:39:40
3865,esp.1,2025-11-08,Espanyol,Villarreal,Ladbrokes,2.75,3.6,2.37,,,2026-07-27 11:39:40
3866,esp.1,2025-11-09,Athletic Club,Oviedo,B365,1.5,3.8,8.0,2.2,1.67,2026-07-27 11:39:40
3867,esp.1,2025-11-09,Athletic Club,Oviedo,Pinnacle,1.52,3.89,8.01,2.26,1.68,2026-07-27 11:39:40
3868,esp.1,2025-11-09,Athletic Club,Oviedo,Betway,1.5,4.1,7.0,,,2026-07-27 11:39:40
3869,esp.1,2025-11-09,Athletic Club,Oviedo,Coral,1.5,4.0,7.0,,,2026-07-27 11:39:40
3870,esp.1,2025-11-09,Athletic Club,Oviedo,Ladbrokes,1.5,4.0,7.0,,,2026-07-27 11:39:40
3871,esp.1,2025-11-09,Rayo Vallecano,Real Madrid,B365,5.25,5.0,1.5,1.57,2.38,2026-07-27 11:39:40
3872,esp.1,2025-11-09,Rayo Vallecano,Real Madrid,Pinnacle,6.16,4.85,1.5,1.61,2.41,2026-07-27 11:39:40
3873,esp.1,2025-11-09,Rayo Vallecano,Real Madrid,Betway,5.75,4.6,1.51,,,2026-07-27 11:39:40
3874,esp.1,2025-11-09,Rayo Vallecano,Real Madrid,Coral,5.75,4.6,1.5,,,2026-07-27 11:39:40
3875,esp.1,2025-11-09,Rayo Vallecano,Real Madrid,Ladbrokes,5.75,4.6,1.5,,,2026-07-27 11:39:40
3876,esp.1,2025-11-09,Mallorca,Getafe,B365,2.5,2.9,3.2,3.2,1.36,2026-07-27 11:39:40
3877,esp.1,2025-11-09,Mallorca,Getafe,Pinnacle,2.53,2.9,3.42,3.02,1.4,2026-07-27 11:39:40
3878,esp.1,2025-11-09,Mallorca,Getafe,Betway,2.5,2.9,3.2,,,2026-07-27 11:39:40
3879,esp.1,2025-11-09,Mallorca,Getafe,Coral,2.5,2.9,3.2,,,2026-07-27 11:39:40
3880,esp.1,2025-11-09,Mallorca,Getafe,Ladbrokes,2.5,2.87,3.1,,,2026-07-27 11:39:40
3881,esp.1,2025-11-09,Valencia,Real Betis,B365,3.3,3.4,2.2,1.88,1.98,2026-07-27 11:39:40
3882,esp.1,2025-11-09,Valencia,Real Betis,Pinnacle,3.33,3.57,2.2,1.9,1.98,2026-07-27 11:39:40
3883,esp.1,2025-11-09,Valencia,Real Betis,Betway,3.1,3.4,2.25,,,2026-07-27 11:39:40
3884,esp.1,2025-11-09,Valencia,Real Betis,Coral,3.1,3.4,2.25,,,2026-07-27 11:39:40
3885,esp.1,2025-11-09,Valencia,Real Betis,Ladbrokes,3.1,3.4,2.25,,,2026-07-27 11:39:40
3886,esp.1,2025-11-09,Celta de Vigo,Barcelona,B365,4.5,4.2,1.65,1.44,2.75,2026-07-27 11:39:40
3887,esp.1,2025-11-09,Celta de Vigo,Barcelona,Pinnacle,4.65,4.34,1.69,1.45,2.86,2026-07-27 11:39:40
3888,esp.1,2025-11-09,Celta de Vigo,Barcelona,Betway,4.5,4.33,1.65,,,2026-07-27 11:39:40
3889,esp.1,2025-11-09,Celta de Vigo,Barcelona,Coral,4.5,4.33,1.65,,,2026-07-27 11:39:40
3890,esp.1,2025-11-09,Celta de Vigo,Barcelona,Ladbrokes,4.5,4.33,1.65,,,2026-07-27 11:39:40
3891,esp.1,2025-11-21,Valencia,Levante,B365,2.0,3.5,3.7,1.85,2.0,2026-07-27 11:39:40
3892,esp.1,2025-11-21,Valencia,Levante,Pinnacle,2.03,3.66,3.73,1.87,2.02,2026-07-27 11:39:40
3893,esp.1,2025-11-21,Valencia,Levante,Betway,2.05,3.5,3.6,,,2026-07-27 11:39:40
3894,esp.1,2025-11-21,Valencia,Levante,Coral,2.05,3.5,3.6,,,2026-07-27 11:39:40
3895,esp.1,2025-11-21,Valencia,Levante,Ladbrokes,2.05,3.4,3.5,,,2026-07-27 11:39:40
3896,esp.1,2025-11-22,Alaves,Celta de Vigo,B365,2.6,3.0,2.9,2.3,1.62,2026-07-27 11:39:40
3897,esp.1,2025-11-22,Alaves,Celta de Vigo,Pinnacle,2.58,3.12,3.08,2.4,1.62,2026-07-27 11:39:40
3898,esp.1,2025-11-22,Alaves,Celta de Vigo,Betway,2.55,3.1,2.9,,,2026-07-27 11:39:40
3899,esp.1,2025-11-22,Alaves,Celta de Vigo,Coral,2.6,3.1,2.9,,,2026-07-27 11:39:40
3900,esp.1,2025-11-22,Alaves,Celta de Vigo,Ladbrokes,2.5,3.1,2.87,,,2026-07-27 11:39:40
3901,esp.1,2025-11-22,Barcelona,Athletic Club,B365,1.36,5.5,7.0,1.53,2.5,2026-07-27 11:39:40
3902,esp.1,2025-11-22,Barcelona,Athletic Club,Pinnacle,1.42,5.31,6.94,1.53,2.61,2026-07-27 11:39:40
3903,esp.1,2025-11-22,Barcelona,Athletic Club,Betway,1.44,5.0,6.25,,,2026-07-27 11:39:40
3904,esp.1,2025-11-22,Barcelona,Athletic Club,Coral,1.44,5.0,6.0,,,2026-07-27 11:39:40
3905,esp.1,2025-11-22,Barcelona,Athletic Club,Ladbrokes,1.44,4.8,6.0,,,2026-07-27 11:39:40
3906,esp.1,2025-11-22,Osasuna,Real Sociedad,B365,2.8,3.1,2.7,2.3,1.62,2026-07-27 11:39:40
3907,esp.1,2025-11-22,Osasuna,Real Sociedad,Pinnacle,2.89,3.09,2.76,2.36,1.64,2026-07-27 11:39:40
3908,esp.1,2025-11-22,Osasuna,Real Sociedad,Betway,2.7,3.1,2.7,,,2026-07-27 11:39:40
3909,esp.1,2025-11-22,Osasuna,Real Sociedad,Coral,2.7,3.1,2.7,,,2026-07-27 11:39:40
3910,esp.1,2025-11-22,Osasuna,Real Sociedad,Ladbrokes,2.7,3.1,2.7,,,2026-07-27 11:39:40
3911,esp.1,2025-11-22,Villarreal,Mallorca,B365,1.44,4.75,7.0,1.67,2.2,2026-07-27 11:39:40
3912,esp.1,2025-11-22,Villarreal,Mallorca,Pinnacle,1.43,4.98,7.2,1.67,2.29,2026-07-27 11:39:40
3913,esp.1,2025-11-22,Villarreal,Mallorca,Betway,1.46,4.75,6.5,,,2026-07-27 11:39:40
3914,esp.1,2025-11-22,Villarreal,Mallorca,Coral,1.44,4.8,6.5,,,2026-07-27 11:39:40
3915,esp.1,2025-11-22,Villarreal,Mallorca,Ladbrokes,1.44,4.6,6.5,,,2026-07-27 11:39:40
3916,esp.1,2025-11-23,Oviedo,Rayo Vallecano,B365,3.5,3.2,2.2,2.3,1.62,2026-07-27 11:39:40
3917,esp.1,2025-11-23,Oviedo,Rayo Vallecano,Pinnacle,3.5,3.31,2.25,2.3,1.67,2026-07-27 11:39:40
3918,esp.1,2025-11-23,Oviedo,Rayo Vallecano,Betway,3.4,3.25,2.2,,,2026-07-27 11:39:40
3919,esp.1,2025-11-23,Oviedo,Rayo Vallecano,Coral,3.4,3.25,2.2,,,2026-07-27 11:39:40
3920,esp.1,2025-11-23,Oviedo,Rayo Vallecano,Ladbrokes,3.3,3.25,2.2,,,2026-07-27 11:39:40
3921,esp.1,2025-11-23,Real Betis,Girona,B365,1.53,4.33,5.75,1.62,2.3,2026-07-27 11:39:40
3922,esp.1,2025-11-23,Real Betis,Girona,Pinnacle,1.55,4.67,5.58,1.63,2.37,2026-07-27 11:39:40
3923,esp.1,2025-11-23,Real Betis,Girona,Betway,1.55,4.4,5.5,,,2026-07-27 11:39:40
3924,esp.1,2025-11-23,Real Betis,Girona,Coral,1.55,4.4,5.5,,,2026-07-27 11:39:40
3925,esp.1,2025-11-23,Real Betis,Girona,Ladbrokes,1.55,4.33,5.25,,,2026-07-27 11:39:40
3926,esp.1,2025-11-23,Getafe,Atlético de Madrid,B365,5.25,3.5,1.73,2.63,1.5,2026-07-27 11:39:40
3927,esp.1,2025-11-23,Getafe,Atlético de Madrid,Pinnacle,5.33,3.6,1.75,2.57,1.53,2026-07-27 11:39:40
3928,esp.1,2025-11-23,Getafe,Atlético de Madrid,Betway,5.0,3.4,1.77,,,2026-07-27 11:39:40
3929,esp.1,2025-11-23,Getafe,Atlético de Madrid,Coral,5.0,3.4,1.8,,,2026-07-27 11:39:40
3930,esp.1,2025-11-23,Getafe,Atlético de Madrid,Ladbrokes,5.0,3.4,1.75,,,2026-07-27 11:39:40
3931,esp.1,2025-11-23,Elche,Real Madrid,B365,7.0,5.25,1.38,1.5,2.63,2026-07-27 11:39:40
3932,esp.1,2025-11-23,Elche,Real Madrid,Pinnacle,7.23,5.4,1.4,1.5,2.67,2026-07-27 11:39:40
3933,esp.1,2025-11-23,Elche,Real Madrid,Betway,7.5,5.25,1.36,,,2026-07-27 11:39:40
3934,esp.1,2025-11-23,Elche,Real Madrid,Coral,7.5,5.25,1.36,,,2026-07-27 11:39:40
3935,esp.1,2025-11-23,Elche,Real Madrid,Ladbrokes,7.5,5.25,1.36,,,2026-07-27 11:39:40
3936,esp.1,2025-11-24,Espanyol,Sevilla,B365,2.05,3.3,3.8,2.1,1.73,2026-07-27 11:39:40
3937,esp.1,2025-11-24,Espanyol,Sevilla,Pinnacle,2.08,3.38,3.89,2.1,1.79,2026-07-27 11:39:40
3938,esp.1,2025-11-24,Espanyol,Sevilla,Betway,2.05,3.4,3.5,,,2026-07-27 11:39:40
3939,esp.1,2025-11-24,Espanyol,Sevilla,Coral,2.05,3.4,3.6,,,2026-07-27 11:39:40
3940,esp.1,2025-11-24,Espanyol,Sevilla,Ladbrokes,2.05,3.4,3.5,,,2026-07-27 11:39:40
3941,esp.1,2025-11-28,Getafe,Elche,B365,2.25,2.88,3.8,3.0,1.4,2026-07-27 11:39:40
3942,esp.1,2025-11-28,Getafe,Elche,Pinnacle,2.26,2.97,4.0,2.92,1.43,2026-07-27 11:39:40
3943,esp.1,2025-11-28,Getafe,Elche,Betway,2.15,3.0,3.8,,,2026-07-27 11:39:40
3944,esp.1,2025-11-28,Getafe,Elche,Coral,2.15,3.0,3.8,,,2026-07-27 11:39:40
3945,esp.1,2025-11-28,Getafe,Elche,Ladbrokes,2.15,3.0,3.75,,,2026-07-27 11:39:40
3946,esp.1,2025-11-29,Mallorca,Osasuna,B365,2.35,3.0,3.4,2.5,1.53,2026-07-27 11:39:40
3947,esp.1,2025-11-29,Mallorca,Osasuna,Pinnacle,2.38,3.09,3.45,2.53,1.56,2026-07-27 11:39:40
3948,esp.1,2025-11-29,Mallorca,Osasuna,Betway,2.37,3.0,3.2,,,2026-07-27 11:39:40
3949,esp.1,2025-11-29,Mallorca,Osasuna,Coral,2.37,3.0,3.25,,,2026-07-27 11:39:40
3950,esp.1,2025-11-29,Mallorca,Osasuna,Ladbrokes,2.37,3.0,3.2,,,2026-07-27 11:39:40
3951,esp.1,2025-11-29,Barcelona,Alaves,B365,1.2,7.0,13.0,1.36,3.2,2026-07-27 11:39:40
3952,esp.1,2025-11-29,Barcelona,Alaves,Pinnacle,1.19,7.57,13.71,1.37,3.12,2026-07-27 11:39:40
3953,esp.1,2025-11-29,Barcelona,Alaves,Betway,1.2,7.5,12.0,,,2026-07-27 11:39:40
3954,esp.1,2025-11-29,Barcelona,Alaves,Coral,1.2,7.5,12.0,,,2026-07-27 11:39:40
3955,esp.1,2025-11-29,Barcelona,Alaves,Ladbrokes,1.2,7.5,12.0,,,2026-07-27 11:39:40
3956,esp.1,2025-11-29,Levante,Athletic Club,B365,3.5,3.3,2.15,2.1,1.73,2026-07-27 11:39:40
3957,esp.1,2025-11-29,Levante,Athletic Club,Pinnacle,3.52,3.45,2.17,2.15,1.76,2026-07-27 11:39:40
3958,esp.1,2025-11-29,Levante,Athletic Club,Betway,3.4,3.4,2.15,,,2026-07-27 11:39:40
3959,esp.1,2025-11-29,Levante,Athletic Club,Coral,3.4,3.4,2.15,,,2026-07-27 11:39:40
3960,esp.1,2025-11-29,Levante,Athletic Club,Ladbrokes,3.4,3.3,2.1,,,2026-07-27 11:39:40
3961,esp.1,2025-11-29,Atlético de Madrid,Oviedo,B365,1.2,6.25,17.0,1.67,2.2,2026-07-27 11:39:40
3962,esp.1,2025-11-29,Atlético de Madrid,Oviedo,Pinnacle,1.23,6.19,15.28,1.69,2.22,2026-07-27 11:39:40
3963,esp.1,2025-11-29,Atlético de Madrid,Oviedo,Betway,1.22,6.25,14.0,,,2026-07-27 11:39:40
3964,esp.1,2025-11-29,Atlético de Madrid,Oviedo,Coral,1.22,6.5,13.0,,,2026-07-27 11:39:40
3965,esp.1,2025-11-29,Atlético de Madrid,Oviedo,Ladbrokes,1.22,6.0,13.0,,,2026-07-27 11:39:40
3966,esp.1,2025-11-30,Real Sociedad,Villarreal,B365,2.8,3.4,2.45,1.88,1.98,2026-07-27 11:39:40
3967,esp.1,2025-11-30,Real Sociedad,Villarreal,Pinnacle,2.92,3.38,2.53,1.91,1.98,2026-07-27 11:39:40
3968,esp.1,2025-11-30,Real Sociedad,Villarreal,Betway,2.8,3.4,2.45,,,2026-07-27 11:39:40
3969,esp.1,2025-11-30,Real Sociedad,Villarreal,Coral,2.8,3.4,2.45,,,2026-07-27 11:39:40
3970,esp.1,2025-11-30,Real Sociedad,Villarreal,Ladbrokes,2.75,3.4,2.45,,,2026-07-27 11:39:40
3971,esp.1,2025-11-30,Sevilla,Real Betis,B365,3.0,3.3,2.38,1.91,1.91,2026-07-27 11:39:40
3972,esp.1,2025-11-30,Sevilla,Real Betis,Pinnacle,2.97,3.38,2.49,2.02,1.87,2026-07-27 11:39:40
3973,esp.1,2025-11-30,Sevilla,Real Betis,Betway,2.9,3.4,2.37,,,2026-07-27 11:39:40
3974,esp.1,2025-11-30,Sevilla,Real Betis,Coral,2.75,3.2,2.25,,,2026-07-27 11:39:40
3975,esp.1,2025-11-30,Sevilla,Real Betis,Ladbrokes,2.9,3.4,2.37,,,2026-07-27 11:39:40
3976,esp.1,2025-11-30,Celta de Vigo,Espanyol,B365,2.05,3.5,3.5,1.8,2.0,2026-07-27 11:39:40
3977,esp.1,2025-11-30,Celta de Vigo,Espanyol,Pinnacle,2.05,3.42,3.95,1.91,1.98,2026-07-27 11:39:40
3978,esp.1,2025-11-30,Celta de Vigo,Espanyol,Betway,2.0,3.4,3.8,,,2026-07-27 11:39:40
3979,esp.1,2025-11-30,Celta de Vigo,Espanyol,Coral,2.0,3.4,3.8,,,2026-07-27 11:39:40
3980,esp.1,2025-11-30,Celta de Vigo,Espanyol,Ladbrokes,2.0,3.3,3.75,,,2026-07-27 11:39:40
3981,esp.1,2025-11-30,Girona,Real Madrid,B365,6.5,5.25,1.4,1.4,3.0,2026-07-27 11:39:40
3982,esp.1,2025-11-30,Girona,Real Madrid,Pinnacle,6.99,5.28,1.42,1.4,3.01,2026-07-27 11:39:40
3983,esp.1,2025-11-30,Girona,Real Madrid,Betway,6.5,5.25,1.41,,,2026-07-27 11:39:40
3984,esp.1,2025-11-30,Girona,Real Madrid,Coral,6.5,5.25,1.4,,,2026-07-27 11:39:40
