ea_id,first_name,last_name,full_name,overall,pac,sho,pas,dri,def,phy,fetched_at
259716,Daniel,Svensson,Daniel Svensson,77,77,56,75,76,73,74,2026-08-12 11:55:15
266939,Amanda,Nildén,Amanda Nildén,77,83,52,72,71,74,71,2026-08-12 11:55:15
263966,Hanna,Bennison,Hanna Bennison,77,75,73,77,83,55,57,2026-08-12 11:55:15
228946,Mattias,Svanberg,Mattias Svanberg,76,73,70,74,76,66,73,2026-08-12 11:55:15
272114,Hanna,Lundkvist,Hanna Lundkvist,76,77,58,71,70,75,76,2026-08-12 11:55:15
247477,Julia,Zigiotti,Julia Zigiotti,76,67,63,75,76,71,63,2026-08-12 11:55:15
220969,Niclas,Eliasson,Niclas Eliasson,76,87,67,73,77,41,65,2026-08-12 11:55:15
256782,Sebastian,Nanasi,Sebastian Nanasi,76,70,65,74,80,32,64,2026-08-12 11:55:15
258915,Emma,Kullberg,Emma Kullberg,76,71,37,65,65,77,69,2026-08-12 11:55:15
244472,Jens-Lys,Cajuste,Jens-Lys Cajuste,75,65,63,70,75,72,75,2026-08-12 11:55:15
257400,Yasin,Ayari,Yasin Ayari,75,69,70,73,77,69,62,2026-08-12 11:55:15
214658,Jesper,Karlström,Jesper Karlström,75,64,57,72,71,71,78,2026-08-12 11:55:15
275917,Emilia,Larsson,Emilia Larsson,75,67,71,74,76,62,62,2026-08-12 11:55:15
222369,Eric,Smith,Eric Smith,75,67,59,67,66,73,79,2026-08-12 11:55:15
231836,Jesper,Karlsson,Jesper Karlsson,75,77,74,71,80,35,52,2026-08-12 11:55:15
223933,Gustaf,Nilsson,Gustaf Nilsson,75,71,75,58,64,32,80,2026-08-12 11:55:15
248790,Julia,Roddar,Julia Roddar,75,49,46,65,66,73,71,2026-08-12 11:55:15
246656,Emil,Holm,Emil Holm,74,83,61,67,71,67,80,2026-08-12 11:55:15
227689,Kerim,Mrabti,Kerim Mrabti,74,79,72,70,75,52,74,2026-08-12 11:55:15
263227,Williot,Swedberg,Williot Swedberg,74,74,69,71,76,61,62,2026-08-12 11:55:15
206626,Mikael,Ishak,Mikael Ishak,74,70,74,63,67,54,83,2026-08-12 11:55:15
241643,Viktor,Johansson,Viktor Johansson,74,75,71,70,77,40,73,2026-08-12 11:55:15
76998,Josefine,Rybrink,Josefine Rybrink,74,63,48,56,67,76,74,2026-08-12 11:55:15
227835,Tesfaldet,Tekie,Tesfaldet Tekie,73,79,67,72,75,61,63,2026-08-12 11:55:15
219951,Anton,Salétros,Anton Salétros,73,64,66,74,71,66,74,2026-08-12 11:55:15
277252,Samuel,Dahl,Samuel Dahl,73,83,51,68,75,65,69,2026-08-12 11:55:15
264058,Rebecka,Blomqvist,Rebecka Blomqvist,73,77,70,69,78,46,67,2026-08-12 11:55:15
255460,Jacob,Ondrejka,Jacob Ondrejka,73,78,73,71,75,46,57,2026-08-12 11:55:15
207557,Robin,Olsen,Robin Olsen,73,73,70,73,73,35,75,2026-08-12 11:55:15
228859,Isac,Lidberg,Isac Lidberg,73,80,71,58,69,40,81,2026-08-12 11:55:15
275919,Emma,Jansson,Emma Jansson,73,64,63,68,71,63,65,2026-08-12 11:55:15
207650,Emil,Krafth,Emil Krafth,73,53,59,69,70,74,67,2026-08-12 11:55:15
213471,Darijan,Bojanić,Darijan Bojanić,73,47,63,75,72,62,72,2026-08-12 11:55:15
197240,Nahir,Besara,Nahir Besara,73,56,73,74,71,44,71,2026-08-12 11:55:15
258914,Loreta,Kullashi,Loreta Kullashi,73,67,73,62,73,33,64,2026-08-12 11:55:15
74861,Cornelia,Kapocs,Cornelia Kapocs,73,69,72,68,74,22,62,2026-08-12 11:55:15
194201,Pontus,Jansson,Pontus Jansson,73,57,45,51,59,73,81,2026-08-12 11:55:15
266337,Victor,Eriksson,Victor Eriksson,73,69,36,51,57,72,81,2026-08-12 11:55:15
246434,John,Björkengren,John Björkengren,72,78,59,69,69,69,76,2026-08-12 11:55:15
243646,Benjamin,Nygren,Benjamin Nygren,72,71,73,71,72,60,71,2026-08-12 11:55:15
207554,Viktor,Claesson,Viktor Claesson,72,69,70,68,73,62,73,2026-08-12 11:55:15
213613,Simon,Gustafson,Simon Gustafson,72,60,70,73,71,65,76,2026-08-12 11:55:15
212678,Ludwig,Augustinsson,Ludwig Augustinsson,72,65,59,73,67,70,73,2026-08-12 11:55:15
255459,Alexander,Bernhardsson,Alexander Bernhardsson,72,81,70,64,74,48,69,2026-08-12 11:55:15
227278,Gustav,Berggren,Gustav Berggren,72,59,59,68,69,68,81,2026-08-12 11:55:15
192129,Kristoffer,Nordfeldt,Kristoffer Nordfeldt,72,70,69,72,70,50,71,2026-08-12 11:55:15
256370,Gustav,Ludwigson,Gustav Ludwigson,72,90,67,63,71,30,80,2026-08-12 11:55:15
259921,Victor,Edvardsen,Victor Edvardsen,72,85,71,66,70,28,77,2026-08-12 11:55:15
270919,Besfort,Zeneli,Besfort Zeneli,72,71,65,68,70,56,67,2026-08-12 11:55:15
263854,Joe,Mendes,Joe Mendes,72,85,40,63,75,65,67,2026-08-12 11:55:15
224389,Jordan,Larsson,Jordan Larsson,72,81,70,65,73,35,70,2026-08-12 11:55:15
239669,Jonathan,Levi,Jonathan Levi,72,79,71,68,69,37,64,2026-08-12 11:55:15
236706,Pontus,Almqvist,Pontus Almqvist,72,84,67,62,75,38,49,2026-08-12 11:55:15
267326,Freja Siri,Olofsson,Freja Siri Olofsson,72,44,52,69,69,69,70,2026-08-12 11:55:15
252316,Hjalmar,Ekdal,Hjalmar Ekdal,72,53,33,53,63,72,76,2026-08-12 11:55:15
74404,Rosa,Kafaji,Rosa Kafaji,72,71,74,55,72,19,52,2026-08-12 11:55:15
209063,Sebastian,Holmén,Sebastian Holmén,72,55,36,50,51,72,78,2026-08-12 11:55:15
78840,Klara,Svensson Senelius,Klara Svensson Senelius,72,63,35,51,48,73,70,2026-08-12 11:55:15
272712,Elliot,Stroud,Elliot Stroud,71,79,65,64,67,65,73,2026-08-12 11:55:15
238222,Felix,Beijmo,Felix Beijmo,71,85,52,62,67,64,79,2026-08-12 11:55:15
265696,Otto,Rosengren,Otto Rosengren,71,68,68,67,70,62,70,2026-08-12 11:55:15
236662,Pavle,Vagić,Pavle Vagić,71,70,54,63,68,69,78,2026-08-12 11:55:15
202905,Christoffer,Nyman,Christoffer Nyman,71,80,70,60,67,41,80,2026-08-12 11:55:15
275942,Anna,Sandberg,Anna Sandberg,71,75,57,69,65,69,62,2026-08-12 11:55:15
252960,Isak,Jansson,Isak Jansson,71,85,67,60,75,41,68,2026-08-12 11:55:15
261035,Zeidane,Inoussa,Zeidane Inoussa,71,84,67,65,73,36,66,2026-08-12 11:55:15
216750,Patrik,Carlgren,Patrik Carlgren,71,72,65,72,73,42,66,2026-08-12 11:55:15
256453,Amin,Sarr,Amin Sarr,71,85,70,60,72,32,66,2026-08-12 11:55:15
164484,Johan,Dahlin,Johan Dahlin,71,67,71,65,65,38,77,2026-08-12 11:55:15
247022,Jacob,Widell Zetterström,Jacob Widell Zetterström,71,75,70,59,74,38,67,2026-08-12 11:55:15
254148,Patrik,Wålemark,Patrik Wålemark,71,82,67,67,72,32,63,2026-08-12 11:55:15
209504,Branimir,Hrgota,Branimir Hrgota,71,70,73,65,74,25,67,2026-08-12 11:55:15
226583,Sotirios,Papagiannopoulos,Sotirios Papagiannopoulos,71,66,39,57,59,68,82,2026-08-12 11:55:15
221605,Alexander,Jeremejeff,Alexander Jeremejeff,71,67,71,61,63,29,68,2026-08-12 11:55:15
258517,Axel,Norén,Axel Norén,71,66,30,49,59,70,76,2026-08-12 11:55:15
209061,Simon,Hedlund,Simon Hedlund,70,88,60,65,70,61,72,2026-08-12 11:55:15
256874,Jamie,Roche,Jamie Roche,70,70,62,65,68,69,77,2026-08-12 11:55:15
213933,Linus,Wahlqvist Egnell,Linus Wahlqvist Egnell,70,86,51,62,64,63,80,2026-08-12 11:55:15
192102,Niklas,Hult,Niklas Hult,70,72,59,67,71,64,66,2026-08-12 11:55:15
261028,Herman,Johansson,Herman Johansson,70,83,54,60,64,63,75,2026-08-12 11:55:15
259287,Pernille,Harder,Pernille Harder,86,81,80,80,88,27,78,2026-08-12 11:55:15
244669,Morten,Hjulmand,Morten Hjulmand,83,70,76,78,77,80,84,2026-08-12 11:55:15
264980,Sofie,Svava,Sofie Svava,82,86,53,73,77,79,80,2026-08-12 11:55:15
213648,Pierre-Emile,Højbjerg,Pierre-Emile Højbjerg,82,49,73,78,74,78,80,2026-08-12 11:55:15
264946,Signe,Bruun,Signe Bruun,82,71,83,66,74,45,76,2026-08-12 11:55:15
241508,Mikkel,Damsgaard,Mikkel Damsgaard,80,68,73,82,81,66,67,2026-08-12 11:55:15
201269,Frederik,Rønnow,Frederik Rønnow,80,80,80,69,82,47,78,2026-08-12 11:55:15
210697,Christian,Nørgaard,Christian Nørgaard,80,49,65,74,71,79,79,2026-08-12 11:55:15
213661,Andreas,Christensen,Andreas Christensen,80,64,32,67,70,81,74,2026-08-12 11:55:15
163587,Kasper,Schmeichel,Kasper Schmeichel,79,78,77,81,79,42,79,2026-08-12 11:55:15
233301,Rasmus,Kristensen,Rasmus Kristensen,79,69,65,70,72,79,81,2026-08-12 11:55:15
73014,Cornelia,Kramer,Cornelia Kramer,79,81,80,58,76,48,73,2026-08-12 11:55:15
245235,Alexander,Bah,Alexander Bah,78,90,65,72,75,73,81,2026-08-12 11:55:15
232711,Jens,Stage,Jens Stage,78,63,73,74,77,75,79,2026-08-12 11:55:15
240734,Matt,O'Riley,Matt O'Riley,78,68,78,79,76,67,73,2026-08-12 11:55:15
234678,Joakim,Mæhle,Joakim Mæhle,78,75,57,71,75,74,76,2026-08-12 11:55:15
241522,Jonas,Wind,Jonas Wind,78,57,79,72,77,37,77,2026-08-12 11:55:15
270050,Mika,Biereth,Mika Biereth,78,75,78,63,72,31,76,2026-08-12 11:55:15
224221,Joachim,Andersen,Joachim Andersen,78,39,57,71,65,78,82,2026-08-12 11:55:15
258485,Filip,Jörgensen,Filip Jörgensen,77,77,76,72,78,45,77,2026-08-12 11:55:15
229723,Mathias,Jensen,Mathias Jensen,77,63,65,78,75,70,72,2026-08-12 11:55:15
240017,Andreas,Skov Olsen,Andreas Skov Olsen,77,83,78,73,78,39,69,2026-08-12 11:55:15
236918,Anders,Dreyer,Anders Dreyer,77,78,78,75,78,41,65,2026-08-12 11:55:15
228687,Kasper,Dolberg,Kasper Dolberg,77,73,80,66,73,30,70,2026-08-12 11:55:15
246158,Mads,Hermansen,Mads Hermansen,76,76,75,76,77,50,76,2026-08-12 11:55:15
242633,Morten,Frendrup,Morten Frendrup,76,78,60,66,76,74,74,2026-08-12 11:55:15
266941,Sofie Junge,Pedersen,Sofie Junge Pedersen,76,74,58,73,67,74,71,2026-08-12 11:55:15
234671,Jens,Odgaard,Jens Odgaard,76,73,77,72,74,43,75,2026-08-12 11:55:15
259399,Rasmus,Højlund,Rasmus Højlund,76,85,76,58,72,33,79,2026-08-12 11:55:15
248729,Gustav,Isaksen,Gustav Isaksen,76,88,72,67,78,40,48,2026-08-12 11:55:15
235244,Rasmus,Nicolaisen,Rasmus Nicolaisen,76,49,41,57,60,76,80,2026-08-12 11:55:15
193283,Thomas,Delaney,Thomas Delaney,75,64,64,69,68,75,78,2026-08-12 11:55:15
220714,Philip,Billing,Philip Billing,75,49,76,72,72,72,77,2026-08-12 11:55:15
273177,Olivia,Holdt,Olivia Holdt,75,74,73,68,73,57,68,2026-08-12 11:55:15
215443,Philip,Zinckernagel,Philip Zinckernagel,75,82,72,73,76,42,67,2026-08-12 11:55:15
259762,Victor,Kristiansen,Victor Kristiansen,75,68,59,67,73,72,73,2026-08-12 11:55:15
231237,Peter,Vindahl,Peter Vindahl,75,77,70,77,78,36,70,2026-08-12 11:55:15
245741,Jesper,Lindstrøm,Jesper Lindstrøm,75,82,69,72,76,43,60,2026-08-12 11:55:15
273099,Amalie,Vangsgaard,Amalie Vangsgaard,75,73,75,67,69,48,66,2026-08-12 11:55:15
235658,Victor,Nelsson,Victor Nelsson,75,61,43,60,66,75,77,2026-08-12 11:55:15
215449,Robert,Skov,Robert Skov,74,75,77,77,75,67,69,2026-08-12 11:55:15
277432,Patrick,Dorgu,Patrick Dorgu,74,86,59,69,74,69,73,2026-08-12 11:55:15
277173,Sarah,Jankovska,Sarah Jankovska,74,69,64,71,74,70,78,2026-08-12 11:55:15
256949,Albert,Grønbæk,Albert Grønbæk,74,75,68,72,77,62,69,2026-08-12 11:55:15
227503,Jacob Bruun,Larsen,Jacob Bruun Larsen,74,78,72,70,74,55,67,2026-08-12 11:55:15
257167,Mathias,Kvistgaarden,Mathias Kvistgaarden,74,87,72,62,76,48,70,2026-08-12 11:55:15
207791,Yussuf,Poulsen,Yussuf Poulsen,74,65,70,67,73,56,80,2026-08-12 11:55:15
271347,Katrine,Veje,Katrine Veje,74,66,45,73,68,75,72,2026-08-12 11:55:15
273010,Kathrine Møller,Kühl,Kathrine Møller Kühl,74,66,59,66,74,65,68,2026-08-12 11:55:15
257920,Casper,Tengstedt,Casper Tengstedt,74,81,74,63,70,36,68,2026-08-12 11:55:15
277689,Conrad,Harder,Conrad Harder,74,75,76,66,71,28,76,2026-08-12 11:55:15
215247,Marcus,Ingvartsen,Marcus Ingvartsen,74,62,77,67,73,38,74,2026-08-12 11:55:15
256800,Jakob,Breum,Jakob Breum,74,70,72,72,76,38,63,2026-08-12 11:55:15
221024,Asger,Sørensen,Asger Sørensen,74,57,45,61,61,75,76,2026-08-12 11:55:15
202849,Jannik,Vestergaard,Jannik Vestergaard,74,32,48,61,54,73,79,2026-08-12 11:55:15
212045,Casper,Højer,Casper Højer,73,74,69,76,70,67,73,2026-08-12 11:55:15
257972,Oliver,Sørensen,Oliver Sørensen,73,73,68,69,71,68,80,2026-08-12 11:55:15
276771,Malou,Marcetto,Malou Marcetto,73,71,69,71,72,69,70,2026-08-12 11:55:15
246402,Mads,Bidstrup,Mads Bidstrup,73,70,58,70,72,72,76,2026-08-12 11:55:15
240040,Carlo,Holse,Carlo Holse,73,80,66,71,76,56,67,2026-08-12 11:55:15
204152,Jens,Jønsson,Jens Jønsson,73,73,56,65,70,73,77,2026-08-12 11:55:15
265195,Elias,Jelert,Elias Jelert,73,84,57,68,72,67,63,2026-08-12 11:55:15
212170,Mikkel,Desler,Mikkel Desler,73,71,60,68,70,68,69,2026-08-12 11:55:15
251356,Nicolai,Vallys,Nicolai Vallys,73,78,67,70,74,35,72,2026-08-12 11:55:15
276284,Frederikke,Thøgersen,Frederikke Thøgersen,73,70,50,68,65,71,68,2026-08-12 11:55:15
238157,Mads,Roerslev,Mads Roerslev,73,68,45,69,70,70,69,2026-08-12 11:55:15
246459,Mohamed,Daramy,Mohamed Daramy,73,84,66,65,77,28,69,2026-08-12 11:55:15
265012,Karen,Holmgaard,Karen Holmgaard,73,52,55,67,64,74,74,2026-08-12 11:55:15
224067,Jeppe,Tverskov,Jeppe Tverskov,73,49,52,65,68,71,78,2026-08-12 11:55:15
234472,Mads Bech,Sørensen,Mads Bech Sørensen,73,54,44,57,61,73,79,2026-08-12 11:55:15
260876,Maurits,Kjaergaard,Maurits Kjaergaard,72,75,70,72,72,63,77,2026-08-12 11:55:15
274952,Oscar,Højlund,Oscar Højlund,72,78,64,68,73,71,69,2026-08-12 11:55:15
199792,Anders,Christiansen,Anders Christiansen,72,68,71,70,74,65,71,2026-08-12 11:55:15
193133,Jens Stryger,Larsen,Jens Stryger Larsen,72,73,60,66,67,68,79,2026-08-12 11:55:15
235636,Mads Emil,Madsen,Mads Emil Madsen,72,62,62,69,72,68,80,2026-08-12 11:55:15
269153,Anton,Gaaei,Anton Gaaei,72,81,64,63,66,64,74,2026-08-12 11:55:15
238132,Nicklas,Røjkjær,Nicklas Røjkjær,72,70,68,68,70,63,70,2026-08-12 11:55:15
217605,Lukas,Lerager,Lukas Lerager,72,63,65,64,64,70,81,2026-08-12 11:55:15
201303,Rasmus,Falk,Rasmus Falk,72,71,54,69,77,65,65,2026-08-12 11:55:15
229640,Mads,Pedersen,Mads Pedersen,72,77,52,65,73,68,66,2026-08-12 11:55:15
228757,Marcus,Mathisen,Marcus Mathisen,72,58,55,60,62,71,82,2026-08-12 11:55:15
213815,Mikael,Uhre,Mikael Uhre,72,84,69,52,68,37,77,2026-08-12 11:55:15
243876,Mads,Frøkjær,Mads Frøkjær,72,62,66,70,74,48,64,2026-08-12 11:55:15
256778,Alexander,Lind,Alexander Lind,72,77,70,56,69,35,75,2026-08-12 11:55:15
234827,Jacob,Rasmussen,Jacob Rasmussen,72,53,39,61,63,72,80,2026-08-12 11:55:15
191083,Patrick,Mortensen,Patrick Mortensen,72,48,73,57,66,28,78,2026-08-12 11:55:15
231828,Frederik,Tingager,Frederik Tingager,72,50,38,51,53,70,83,2026-08-12 11:55:15
261573,Thomas,Kristensen,Thomas Kristensen,72,62,26,50,58,73,76,2026-08-12 11:55:15
172522,Daniel,Wass,Daniel Wass,71,62,69,73,72,68,73,2026-08-12 11:55:15
279015,Victor,Froholdt,Victor Froholdt,71,75,63,67,72,67,68,2026-08-12 11:55:15
210715,Andreas,Hansen,Andreas Hansen,71,70,71,77,72,47,71,2026-08-12 11:55:15
234488,Mikkel,Rygaard,Mikkel Rygaard,71,62,69,73,72,61,70,2026-08-12 11:55:15
243223,Nicolas,Madsen,Nicolas Madsen,71,58,68,73,71,66,70,2026-08-12 11:55:15
260842,Lukas,Engel,Lukas Engel,71,81,58,64,70,64,69,2026-08-12 11:55:15
240974,Magnus,Mattsson,Magnus Mattsson,71,70,69,68,74,56,68,2026-08-12 11:55:15
236758,Oliver,Christensen,Oliver Christensen,71,72,69,69,74,44,69,2026-08-12 11:55:15
172553,Jonas,Lössl,Jonas Lössl,71,71,73,68,70,35,72,2026-08-12 11:55:15
210646,André,Rømer,André Rømer,71,57,56,65,66,68,76,2026-08-12 11:55:15
256127,William,Bøving,William Bøving,71,81,69,66,73,32,63,2026-08-12 11:55:15
265024,Sara,Holmgaard,Sara Holmgaard,71,55,51,71,67,71,67,2026-08-12 11:55:15
267201,Jess,Fishlock,Jess Fishlock,81,73,77,79,82,73,71,2026-08-12 11:55:15
265271,Hayley,Ladd,Hayley Ladd,80,53,57,72,70,78,78,2026-08-12 11:55:15
251421,Brennan,Johnson,Brennan Johnson,79,86,76,72,78,43,59,2026-08-12 11:55:15
243057,Neco,Williams,Neco Williams,78,72,49,71,74,77,69,2026-08-12 11:55:15
266922,Ceri,Holland,Ceri Holland,76,78,71,73,76,67,70,2026-08-12 11:55:15
232104,Daniel,James,Daniel James,76,94,71,68,76,50,68,2026-08-12 11:55:15
220710,Harry,Wilson,Harry Wilson,76,75,78,75,76,46,56,2026-08-12 11:55:15
235735,Ethan,Ampadu,Ethan Ampadu,76,67,51,64,70,76,78,2026-08-12 11:55:15
229266,Joe,Rodon,Joe Rodon,76,76,32,51,60,76,79,2026-08-12 11:55:15
225147,Connor,Roberts,Connor Roberts,75,76,61,71,72,71,75,2026-08-12 11:55:15
205923,Ben,Davies,Ben Davies,75,53,58,71,71,77,68,2026-08-12 11:55:15
220196,David,Brooks,David Brooks,75,70,69,74,77,48,58,2026-08-12 11:55:15
265352,Lily,Woodham,Lily Woodham,74,76,53,65,66,73,69,2026-08-12 11:55:15
265350,Gemma,Evans,Gemma Evans,74,36,47,60,63,77,75,2026-08-12 11:55:15
232545,Nathan,Broadhead,Nathan Broadhead,73,76,72,68,74,37,67,2026-08-12 11:55:15
275454,Ffion,Morgan,Ffion Morgan,73,76,70,69,74,24,57,2026-08-12 11:55:15
233201,Chris,Mepham,Chris Mepham,73,47,37,55,61,74,72,2026-08-12 11:55:15
212484,Wes,Burns,Wes Burns,72,89,67,63,73,60,71,2026-08-12 11:55:15
193331,Karl,Darlow,Karl Darlow,72,73,70,66,75,58,72,2026-08-12 11:55:15
216627,Kieffer,Moore,Kieffer Moore,72,61,69,56,65,46,79,2026-08-12 11:55:15
260478,Sorba,Thomas,Sorba Thomas,71,87,59,67,70,48,70,2026-08-12 11:55:15
267293,Angharad,James-Turner,Angharad James-Turner,71,53,63,73,69,70,68,2026-08-12 11:55:15
248687,Ben,Cabango,Ben Cabango,71,61,28,47,52,71,76,2026-08-12 11:55:15
264299,Owen,Beck,Owen Beck,70,71,51,67,72,64,68,2026-08-12 11:55:15
207998,Danny,Ward,Danny Ward,70,71,69,68,69,46,68,2026-08-12 11:55:15
233941,Liam,Cullen,Liam Cullen,70,76,71,64,70,31,66,2026-08-12 11:55:15
218343,Ryan,Hedges,Ryan Hedges,70,79,64,64,71,39,58,2026-08-12 11:55:15
214906,Andrew,Hughes,Andrew Hughes,70,59,42,62,60,70,78,2026-08-12 11:55:15
265224,Hannah,Cain,Hannah Cain,70,71,65,65,71,36,57,2026-08-12 11:55:15
265514,Jordan,James,Jordan James,69,62,66,66,68,62,68,2026-08-12 11:55:15
232755,Jay,Dasilva,Jay Dasilva,69,82,42,65,72,62,58,2026-08-12 11:55:15
243392,Rabbi,Matondo,Rabbi Matondo,69,91,65,62,72,38,51,2026-08-12 11:55:15
70994,Lewis,Koumas,Lewis Koumas,69,78,63,62,70,26,61,2026-08-12 11:55:15
212366,Josh,Sheehan,Josh Sheehan,68,79,57,69,71,62,64,2026-08-12 11:55:15
237833,Mark,Harris,Mark Harris,68,84,66,61,69,47,69,2026-08-12 11:55:15
225509,Aaron,Collins,Aaron Collins,68,80,67,64,69,35,73,2026-08-12 11:55:15
248688,Oliver,Cooper,Oliver Cooper,68,70,61,65,71,58,61,2026-08-12 11:55:15
251521,Niall,Huggins,Niall Huggins,68,83,52,58,70,63,60,2026-08-12 11:55:15
208769,Will,Vaulks,Will Vaulks,68,51,62,65,62,66,75,2026-08-12 11:55:15
275451,Olivia,Clark,Olivia Clark,68,67,68,65,66,45,66,2026-08-12 11:55:15
200715,Adam,Davies,Adam Davies,68,69,65,65,69,40,67,2026-08-12 11:55:15
225557,Regan,Poole,Regan Poole,68,68,41,55,60,68,76,2026-08-12 11:55:15
240773,Rhys,Norrington-Davies,Rhys Norrington-Davies,68,68,44,61,64,65,66,2026-08-12 11:55:15
208806,Morgan,Fox,Morgan Fox,68,58,42,56,61,69,71,2026-08-12 11:55:15
213105,Lee,Evans,Lee Evans,67,51,64,69,64,65,76,2026-08-12 11:55:15
265789,Charlie,Savage,Charlie Savage,67,56,64,66,63,63,72,2026-08-12 11:55:15
243349,Dylan,Levitt,Dylan Levitt,67,63,63,69,67,59,60,2026-08-12 11:55:15
257437,Rubin,Colwill,Rubin Colwill,67,66,63,63,68,45,67,2026-08-12 11:55:15
186127,Ched,Evans,Ched Evans,67,48,68,59,66,39,78,2026-08-12 11:55:15
257438,Isaak,Davies,Isaak Davies,67,82,66,54,68,24,57,2026-08-12 11:55:15
198437,Tom,Bradshaw,Tom Bradshaw,67,69,67,50,66,30,66,2026-08-12 11:55:15
273020,Joe,Low,Joe Low,67,52,29,44,49,66,75,2026-08-12 11:55:15
228815,Tyler,Roberts,Tyler Roberts,66,70,64,62,70,38,67,2026-08-12 11:55:15
269691,Joe,Taylor,Joe Taylor,66,85,66,51,66,35,67,2026-08-12 11:55:15
269329,Will,Evans,Will Evans,65,76,62,58,61,51,76,2026-08-12 11:55:15
222583,Tom,James,Tom James,65,64,59,63,61,60,74,2026-08-12 11:55:15
203428,Elliott,Hewitt,Elliott Hewitt,65,71,48,55,58,61,74,2026-08-12 11:55:15
189776,Marley,Watkins,Marley Watkins,65,73,62,60,66,28,72,2026-08-12 11:55:15
270937,Luke,Harris,Luke Harris,65,66,63,63,68,43,58,2026-08-12 11:55:15
214682,Joe,Wright,Joe Wright,65,36,35,50,53,64,76,2026-08-12 11:55:15
233050,Matt,Smith,Matt Smith,64,70,56,63,68,59,67,2026-08-12 11:55:15
262879,Dominic,Jefferies,Dominic Jefferies,64,73,55,60,64,59,70,2026-08-12 11:55:15
206562,Louis,Thompson,Louis Thompson,64,69,52,61,64,62,68,2026-08-12 11:55:15
211204,Declan,John,Declan John,64,80,52,60,65,57,61,2026-08-12 11:55:15
245531,Ryan,Stirk,Ryan Stirk,64,71,50,58,60,60,72,2026-08-12 11:55:15
200440,Billy,Bodin,Billy Bodin,64,69,63,63,66,46,60,2026-08-12 11:55:15
263906,Zac,Ashworth,Zac Ashworth,64,69,52,57,61,60,65,2026-08-12 11:55:15
225650,Tom,King,Tom King,64,64,63,61,64,42,63,2026-08-12 11:55:15
190179,David,Cornell,David Cornell,64,65,62,60,66,32,60,2026-08-12 11:55:15
250994,Joe,Lewis,Joe Lewis,64,61,39,44,51,63,77,2026-08-12 11:55:15
179746,Sam,Vokes,Sam Vokes,64,33,64,57,56,42,81,2026-08-12 11:55:15
173734,James,Wilson,James Wilson,64,49,38,49,48,63,76,2026-08-12 11:55:15
263901,Ed,Turns,Ed Turns,64,58,31,45,52,63,72,2026-08-12 11:55:15
233793,Aaron,Lewis,Aaron Lewis,63,65,57,61,66,59,71,2026-08-12 11:55:15
251592,Terry,Taylor,Terry Taylor,63,57,57,64,62,62,68,2026-08-12 11:55:15
223940,Macauley,Southam-Hales,Macauley Southam-Hales,63,88,45,57,64,56,55,2026-08-12 11:55:15
254113,Chem,Campbell,Chem Campbell,63,67,62,61,64,45,61,2026-08-12 11:55:15
265658,Eli,King,Eli King,63,59,53,60,61,59,66,2026-08-12 11:55:15
236248,Ben,Woodburn,Ben Woodburn,63,71,61,61,67,41,53,2026-08-12 11:55:15
259766,Fin,Stevens,Fin Stevens,63,62,44,60,63,59,62,2026-08-12 11:55:15
258606,Luca,Hoole,Luca Hoole,63,72,32,55,59,58,68,2026-08-12 11:55:15
70026,Cian,Ashford,Cian Ashford,63,76,61,54,65,26,58,2026-08-12 11:55:15
246950,Ryan,Astley,Ryan Astley,63,50,34,51,49,64,63,2026-08-12 11:55:15
222714,Connor,Evans,Connor Evans,62,74,60,60,64,56,62,2026-08-12 11:55:15
229123,Ryan,Broom,Ryan Broom,62,82,56,59,62,54,63,2026-08-12 11:55:15
203287,Ellis,Harrison,Ellis Harrison,62,79,60,54,61,43,77,2026-08-12 11:55:15
268306,Cameron,Congreve,Cameron Congreve,62,75,56,61,63,48,53,2026-08-12 11:55:15
277584,Joel,Colwill,Joel Colwill,62,71,55,59,65,51,54,2026-08-12 11:55:15
273838,Safia,Middleton-Patel,Safia Middleton-Patel,62,62,60,59,61,49,60,2026-08-12 11:55:15
259186,Scott,Smith,Scott Smith,62,60,51,58,61,58,62,2026-08-12 11:55:15
224017,MJ,Williams,MJ Williams,62,50,45,57,55,61,71,2026-08-12 11:55:15
71814,Charlie,Crew,Charlie Crew,62,64,33,55,61,57,65,2026-08-12 11:55:15
79342,Callum,Osmand,Callum Osmand,62,76,62,42,59,23,54,2026-08-12 11:55:15
266328,James,Connolly,James Connolly,62,57,28,47,51,61,70,2026-08-12 11:55:15
237316,Brandon,Cooper,Brandon Cooper,62,54,34,45,45,62,69,2026-08-12 11:55:15
271235,Owen,Bevan,Owen Bevan,62,60,33,43,47,62,63,2026-08-12 11:55:15
271876,Matt,Baker,Matt Baker,62,63,26,42,39,62,71,2026-08-12 11:55:15
234497,Harry,Clifton,Harry Clifton,61,72,56,57,62,55,73,2026-08-12 11:55:15
268894,Tom,Sparrow,Tom Sparrow,61,68,59,56,61,53,65,2026-08-12 11:55:15
258969,Callum,Jones,Callum Jones,61,63,54,59,63,57,62,2026-08-12 11:55:15
239053,Federico,Valverde,Federico Valverde,89,88,84,84,84,83,85,2026-08-12 11:55:15
223959,Lucas,Torreira,Lucas Torreira,83,76,72,78,81,81,79,2026-08-12 11:55:15
253163,Ronald,Araujo,Ronald Araujo,83,80,53,63,61,81,83,2026-08-12 11:55:15
